business_key;business_id;status;effective_from;effective_till
7743705;1044;F;'2018-06-28 10:07:09.239';'2018-06-28 10:48:16.295'
7744174;1044;F;'2018-06-28 10:48:16.295';'2020-02-10 03:09:15.926'
7654659;1045;F;'2018-04-26 20:59:27.052';'2020-02-10 03:09:17.918'
7602279;1046;T;'2017-06-24 17:14:36.107';'2018-06-14 10:03:04.660'
7721143;1046;E;'2018-06-14 10:03:04.660';'2018-06-28 10:07:08.885'
7744162;1046;F;'2018-06-28 10:48:15.992';'2020-02-10 03:09:19.954'
7721263;1047;E;'2018-06-14 10:03:09.245';'2018-06-28 10:07:01.359'
7744095;1047;F;'2018-06-28 10:48:14.420';'2020-02-10 03:09:22.228'
9175422;1047;F;'2020-02-10 03:09:22.228';
7721489;1048;E;'2018-06-14 10:03:17.784';'2018-06-28 10:07:15.484'
7743885;1048;F;'2018-06-28 10:07:15.484';'2018-06-28 10:48:12.749'
7744025;1048;F;'2018-06-28 10:48:12.749';'2020-02-10 03:09:24.461'
7743587;1049;F;'2018-06-28 10:07:05.179';'2018-06-28 10:48:18.772'
7744274;1049;F;'2018-06-28 10:48:18.772';'2020-02-10 03:09:28.889'
9175429;1049;F;'2020-02-10 03:09:28.889';
7602239;1050;T;'2017-06-27 13:08:00.761';'2018-06-14 10:03:03.653'
7721118;1050;E;'2018-06-14 10:03:03.653';'2018-06-28 10:07:08.119'
7610050;1051;B;'2017-06-27 14:36:06.981';'2020-02-10 03:09:33.183'
9175433;1051;B;'2020-02-10 03:09:33.183';
7464487;1052;T;'2017-06-28 12:48:52.429';'2017-09-01 01:30:00.000'
7467811;1052;P;'2017-09-01 01:30:00.000';'2017-11-30 15:00:00.000'
9661140;1052;R;'2020-08-01 02:00:00.000';
7464490;1053;T;'2017-06-28 14:22:13.993';'2017-08-01 01:30:00.000'
7466403;1053;P;'2017-08-01 01:30:00.000';'2018-03-05 11:49:02.215'
7602212;1053;L;'2018-03-05 11:49:02.215';'2020-02-10 03:09:37.361'
9175439;1053;L;'2020-02-10 03:09:37.361';'2020-08-01 02:00:00.000'
9661141;1053;R;'2020-08-01 02:00:00.000';
7608803;1054;S;'2017-06-28 17:32:46.952';'2019-06-19 15:42:35.628'
8408377;1054;S;'2019-06-19 15:42:35.628';'2020-02-10 03:09:39.352'
9175443;1055;B;'2020-02-10 03:09:41.577';
7602171;1056;T;'2017-06-28 22:00:24.705';'2018-06-14 10:03:08.308'
7744205;1056;F;'2018-06-28 10:48:17.065';'2020-02-10 03:09:43.608'
9175447;1056;F;'2020-02-10 03:09:43.608';
7602161;1057;T;'2017-06-29 01:57:43.836';'2018-06-14 10:03:07.629'
7743514;1057;F;'2018-06-28 10:07:02.661';'2018-06-28 10:48:16.652'
7744189;1057;F;'2018-06-28 10:48:16.652';'2020-02-10 03:09:45.549'
7602151;1058;T;'2017-06-29 13:55:48.598';'2018-06-14 10:03:17.211'
7721474;1058;E;'2018-06-14 10:03:17.211';'2018-06-28 10:07:14.962'
7743993;1058;F;'2018-06-28 10:48:12.009';'2020-02-10 03:09:47.671'
7610052;1059;T;'2017-06-29 17:39:41.817';'2018-06-14 10:03:09.098'
7721259;1059;E;'2018-06-14 10:03:09.098';'2018-06-28 10:07:03.843'
7744227;1059;F;'2018-06-28 10:48:17.619';'2020-02-10 03:09:49.940'
7602133;1060;T;'2017-06-29 22:18:48.905';'2018-06-14 10:03:12.838'
7721359;1060;E;'2018-06-14 10:03:12.838';'2018-06-28 10:07:11.614'
7743775;1060;F;'2018-06-28 10:07:11.614';'2018-06-28 10:48:21.377'
9175459;1060;F;'2020-02-10 03:09:52.104';
7721356;1061;E;'2018-06-14 10:03:12.730';'2018-06-28 10:07:11.515'
7743772;1061;F;'2018-06-28 10:07:11.515';'2018-06-28 10:48:19.077'
7744287;1061;F;'2018-06-28 10:48:19.077';'2020-02-10 03:09:54.085'
9175462;1061;F;'2020-02-10 03:09:54.085';
7602114;1062;T;'2017-07-01 19:48:28.629';'2018-06-14 10:03:07.223'
7602101;1063;T;'2017-07-02 18:32:22.139';'2018-06-14 10:03:17.030'
7721469;1063;E;'2018-06-14 10:03:17.030';'2018-06-28 10:07:05.249'
7743589;1063;F;'2018-06-28 10:07:05.249';'2018-07-04 17:48:12.003'
7754761;1063;F;'2018-07-04 17:48:12.003';'2020-02-10 03:09:58.164'
9175468;1063;F;'2020-02-10 03:09:58.164';
7602087;1064;B;'2017-07-03 19:28:32.303';'2020-02-10 03:10:00.214'
9175474;1066;F;'2020-02-10 03:10:04.418';
7602052;1068;T;'2017-07-05 09:00:05.944';'2018-06-14 10:03:18.926'
7744087;1068;F;'2018-06-28 10:48:14.240';'2020-02-10 03:10:08.668'
9175480;1068;F;'2020-02-10 03:10:08.668';
7608802;1069;S;'2017-07-05 12:08:30.540';'2020-02-10 03:10:10.732'
7721462;1070;E;'2018-06-14 10:03:16.777';'2018-06-28 10:07:14.352'
9175486;1070;F;'2020-02-10 03:10:12.938';
9175490;1071;B;'2020-02-10 03:10:15.128';
7743858;1072;F;'2018-06-28 10:07:14.557';'2018-06-28 10:48:23.164'
9175493;1072;F;'2020-02-10 03:10:17.291';
7610057;1074;T;'2017-07-06 02:51:36.676';'2018-06-14 10:03:15.491'
7743838;1074;F;'2018-06-28 10:07:13.771';'2018-06-28 10:48:22.694'
7744442;1074;F;'2018-06-28 10:48:22.694';'2020-02-10 03:10:21.645'
9175497;1074;F;'2020-02-10 03:10:21.645';
9175499;1075;B;'2020-02-10 03:10:23.769';
7610059;1076;S;'2017-07-06 11:04:48.012';'2020-02-10 03:10:25.702'
7610060;1077;T;'2017-07-06 11:43:46.961';'2018-06-14 10:03:04.113'
7601968;1078;B;'2017-07-06 13:44:29.143';'2020-02-10 03:10:29.862'
9175508;1078;B;'2020-02-10 03:10:29.862';
9175512;1079;S;'2020-02-10 03:10:32.054';
7601948;1080;B;'2017-07-06 23:53:08.183';'2020-02-10 03:10:34.111'
9175513;1080;B;'2020-02-10 03:10:34.111';
7610061;1081;T;'2017-07-07 01:59:46.947';'2018-06-14 10:03:03.876'
7743677;1081;F;'2018-06-28 10:07:08.279';'2018-06-28 10:48:20.289'
7744340;1081;F;'2018-06-28 10:48:20.289';'2020-02-10 03:10:36.320'
9175514;1081;F;'2020-02-10 03:10:36.320';
7743697;1082;F;'2018-06-28 10:07:08.950';'2018-06-28 10:48:16.038'
7744164;1082;F;'2018-06-28 10:48:16.038';'2020-02-10 03:10:38.476'
9175517;1082;F;'2020-02-10 03:10:38.476';
7601922;1083;T;'2017-07-07 14:20:28.389';'2018-06-14 10:03:11.661'
7721327;1083;E;'2018-06-14 10:03:11.661';'2018-06-28 10:07:10.553'
7744240;1083;F;'2018-06-28 10:48:17.940';'2020-02-10 03:10:40.649'
7721131;1084;E;'2018-06-14 10:03:04.196';'2018-06-28 10:07:08.518'
7744159;1084;F;'2018-06-28 10:48:15.925';'2020-02-10 03:10:42.773'
9175524;1084;F;'2020-02-10 03:10:42.773';
9175528;1085;B;'2020-02-10 03:10:44.827';
7601893;1086;S;'2017-07-07 23:17:21.329';'2020-02-10 03:10:46.817'
9175536;1089;S;'2020-02-10 03:10:51.017';
7744028;1090;F;'2018-06-28 10:48:12.818';'2020-02-10 03:10:53.161'
7601848;1091;T;'2017-07-08 17:44:02.400';'2018-06-14 10:03:01.914'
7721072;1091;E;'2018-06-14 10:03:01.914';'2018-06-28 10:07:07.006'
9175539;1091;F;'2020-02-10 03:10:55.380';
9175542;1092;S;'2020-02-10 03:10:57.342';
7610064;1093;F;'2017-07-08 18:47:14.229';'2020-02-10 03:10:59.418'
7610065;1094;T;'2017-07-08 19:00:36.537';'2018-06-14 10:03:01.480'
7743416;1094;F;'2018-06-28 10:06:59.215';'2018-06-28 10:48:12.054'
7743995;1094;F;'2018-06-28 10:48:12.054';'2020-02-10 03:11:01.543'
7601811;1095;T;'2017-07-08 21:01:24.527';'2018-06-14 10:03:02.396'
7743427;1095;F;'2018-06-28 10:06:59.589';'2018-06-28 10:48:12.540'
9175548;1095;F;'2020-02-10 03:11:03.469';
7601804;1096;T;'2017-07-08 21:48:59.173';'2018-06-14 10:03:02.316'
7721083;1096;E;'2018-06-14 10:03:02.316';'2018-06-28 10:07:07.275'
7743647;1096;F;'2018-06-28 10:07:07.275';'2018-06-28 10:48:15.512'
7744141;1096;F;'2018-06-28 10:48:15.512';'2020-02-10 03:11:05.505'
7608800;1098;S;'2017-07-09 00:50:21.418';'2020-02-10 03:11:09.486'
9175554;1098;S;'2020-02-10 03:11:09.486';
7601772;1099;T;'2017-07-09 13:14:19.649';'2018-06-14 10:03:16.526'
7743975;1099;F;'2018-06-28 10:48:11.566';'2020-02-10 03:11:11.635'
7601761;1100;T;'2017-07-10 00:39:37.013';'2018-06-14 10:03:14.580'
7743816;1100;F;'2018-06-28 10:07:13.007';'2018-06-28 10:48:22.216'
7744422;1100;F;'2018-06-28 10:48:22.216';'2020-02-10 03:11:13.840'
7743736;1101;F;'2018-06-28 10:07:10.278';'2018-06-28 10:48:17.520'
7601738;1102;T;'2017-07-10 08:58:00.861';'2018-06-14 10:03:18.816'
7721514;1102;E;'2018-06-14 10:03:18.816';'2018-06-28 10:07:16.455'
7743911;1102;F;'2018-06-28 10:07:16.455';'2018-06-28 10:48:14.052'
7744079;1102;F;'2018-06-28 10:48:14.052';'2020-02-10 03:11:18.172'
7601725;1103;T;'2017-07-10 09:34:50.892';'2018-06-14 10:03:18.776'
7721513;1103;E;'2018-06-14 10:03:18.776';'2018-06-28 10:07:16.415'
7743910;1103;F;'2018-06-28 10:07:16.415';'2018-06-28 10:48:14.030'
7466496;1104;P;'2017-08-01 01:30:00.000';'2018-04-12 13:49:35.707'
7696566;1104;L;'2018-05-29 15:00:40.197';'2020-02-10 03:11:22.683'
9661142;1104;R;'2020-08-01 02:00:00.000';
7743790;1105;F;'2018-06-28 10:07:12.128';'2018-06-28 10:48:21.651'
7744398;1105;F;'2018-06-28 10:48:21.651';'2020-02-10 03:11:24.842'
9175572;1105;F;'2020-02-10 03:11:24.842';
7601694;1106;T;'2017-07-11 09:57:35.483';'2018-06-14 10:03:01.444'
9175576;1106;F;'2020-02-10 03:11:27.030';
7601683;1107;B;'2017-07-11 12:04:27.917';'2020-02-10 03:11:29.006'
9175578;1107;B;'2020-02-10 03:11:29.006';
7466508;1108;P;'2017-08-01 01:30:00.000';'2018-04-03 10:26:14.744'
7633539;1108;P;'2018-04-03 10:26:14.744';'2018-06-30 13:26:12.529'
7750637;1108;O;'2018-06-30 13:26:12.529';'2018-09-03 16:25:26.705'
8745960;1108;P;'2019-10-02 18:07:01.094';'2019-10-04 09:21:11.706'
8752046;1108;P;'2019-10-04 09:21:11.706';'2020-01-02 11:29:11.789'
9033727;1108;P;'2020-01-03 11:24:39.308';'2020-02-02 11:32:50.741'
9146931;1108;P;'2020-02-09 03:01:11.451';'2020-02-13 05:58:53.172'
9462758;1108;P;'2020-04-12 03:00:56.177';'2020-09-02 12:57:56.655'
9735382;1108;O;'2020-09-02 12:57:56.655';'2020-09-03 12:58:48.895'
7721282;1109;E;'2018-06-14 10:03:09.962';'2018-06-28 10:07:07.073'
7610067;1110;T;'2017-07-11 20:20:52.962';'2018-06-14 10:03:14.119'
7721393;1110;E;'2018-06-14 10:03:14.119';'2018-06-28 10:07:12.634'
9175585;1110;F;'2020-02-10 03:11:33.031';
7721548;1111;E;'2018-06-14 10:03:20.072';'2018-06-28 10:07:17.636'
9175587;1111;F;'2020-02-10 03:11:35.224';
7610069;1112;F;'2017-07-11 22:51:50.612';'2020-02-10 03:11:37.296'
9175590;1112;F;'2020-02-10 03:11:37.296';
7601616;1113;T;'2017-07-11 23:55:08.834';'2018-06-14 10:03:11.067'
7743731;1113;F;'2018-06-28 10:07:10.106';'2018-06-28 10:48:20.987'
7608799;1114;S;'2017-07-12 00:00:38.637';'2020-02-10 03:11:41.409'
9175594;1114;S;'2020-02-10 03:11:41.409';
7601601;1115;T;'2017-07-12 00:00:39.376';'2018-06-14 10:03:00.907'
7721046;1115;E;'2018-06-14 10:03:00.907';'2018-06-28 10:07:06.550'
7743625;1115;F;'2018-06-28 10:07:06.550';'2018-06-28 10:48:19.553'
7744308;1115;F;'2018-06-28 10:48:19.553';'2020-02-10 03:11:43.621'
9175596;1115;F;'2020-02-10 03:11:43.621';
7601589;1116;T;'2017-07-12 01:53:15.524';'2018-06-14 10:03:10.477'
7721296;1116;E;'2018-06-14 10:03:10.477';'2018-06-28 10:07:04.795'
7610070;1117;T;'2017-07-12 02:14:31.751';'2018-06-14 10:03:14.015'
7743801;1117;F;'2018-06-28 10:07:12.508';'2018-06-28 10:48:21.881'
7601572;1118;F;'2017-07-12 09:30:39.974';'2020-02-10 03:11:49.775'
7601560;1119;T;'2017-07-12 11:07:12.854';'2018-06-14 10:03:00.033'
9175608;1119;F;'2020-02-10 03:11:51.972';
7743571;1120;F;'2018-06-28 10:07:04.616';'2018-06-28 10:48:18.338'
7601539;1121;T;'2017-07-12 16:45:55.401';'2018-06-14 10:03:09.771'
7744270;1121;F;'2018-06-28 10:48:18.678';'2020-02-10 03:11:56.042'
9175613;1121;F;'2020-02-10 03:11:56.042';
7601521;1123;T;'2017-07-12 20:05:01.417';'2018-06-14 10:03:19.838'
7743939;1123;F;'2018-06-28 10:07:17.431';'2018-06-28 10:48:23.719'
7744485;1123;F;'2018-06-28 10:48:23.719';'2020-02-10 03:12:00.088'
7608798;1125;S;'2017-07-12 21:08:17.617';'2020-02-10 03:12:04.323'
9175621;1125;S;'2020-02-10 03:12:04.323';
7624051;1126;F;'2017-07-12 22:29:16.237';'2020-02-10 03:12:06.297'
7743546;1127;F;'2018-06-28 10:07:03.736';'2018-06-28 10:48:17.594'
7721232;1128;E;'2018-06-14 10:03:08.033';'2018-06-28 10:07:02.959'
7721543;1129;E;'2018-06-14 10:03:19.875';'2018-06-28 10:07:16.488'
7743912;1129;F;'2018-06-28 10:07:16.488';'2018-06-28 10:48:14.123'
7610081;1130;B;'2017-07-13 09:25:34.377';'2020-02-10 03:12:14.780'
7625181;1131;T;'2017-07-13 10:13:25.439';'2018-06-14 10:03:17.821'
7721490;1131;E;'2018-06-14 10:03:17.821';'2018-06-28 10:07:15.521'
9175639;1131;F;'2020-02-10 03:12:16.960';
9175643;1132;B;'2020-02-10 03:12:19.103';
7601445;1133;T;'2017-07-13 11:57:56.921';'2018-06-14 10:03:08.388'
7743531;1133;F;'2018-06-28 10:07:03.231';'2018-06-28 10:48:17.091'
7601435;1134;B;'2017-07-13 14:12:45.122';'2020-02-10 03:12:23.412'
7610083;1135;T;'2017-07-13 16:28:50.490';'2018-06-14 10:03:19.655'
7610086;1136;S;'2017-07-13 20:14:52.286';'2020-02-10 03:12:27.523'
7610088;1137;F;'2017-07-13 22:25:43.110';'2020-02-10 03:12:29.691'
7601394;1139;B;'2017-07-14 01:28:06.840';'2020-02-10 03:12:33.796'
9175666;1140;B;'2020-02-10 03:12:35.947';
7743990;1141;F;'2018-06-28 10:48:11.941';'2020-02-10 03:12:37.992'
9175667;1141;F;'2020-02-10 03:12:37.992';
9175669;1142;S;'2020-02-10 03:12:40.049';
7601366;1143;T;'2017-07-14 13:20:20.145';'2018-06-14 10:03:16.994'
7721468;1143;E;'2018-06-14 10:03:16.994';'2018-06-28 10:07:05.212'
7743588;1143;F;'2018-06-28 10:07:05.212';'2018-06-28 10:48:18.794'
9175671;1143;F;'2020-02-10 03:12:42.149';
9175673;1144;S;'2020-02-10 03:12:44.144';
7601349;1145;T;'2017-07-15 21:31:16.112';'2018-06-14 10:03:07.116'
7721207;1145;E;'2018-06-14 10:03:07.116';'2018-06-28 10:07:00.851'
7601337;1146;T;'2017-07-16 00:36:04.857';'2018-06-14 10:03:08.667'
7721248;1146;E;'2018-06-14 10:03:08.667';'2018-06-28 10:07:03.424'
7743537;1146;F;'2018-06-28 10:07:03.424';'2018-06-28 10:48:17.265'
7744213;1146;F;'2018-06-28 10:48:17.265';'2020-02-10 03:12:47.951'
7608793;1147;S;'2017-07-16 02:26:21.157';'2020-02-10 03:12:49.897'
9175678;1147;S;'2020-02-10 03:12:49.897';
7721470;1148;E;'2018-06-14 10:03:17.067';'2018-06-28 10:07:05.284'
7743590;1148;F;'2018-06-28 10:07:05.284';'2018-07-25 14:37:33.396'
7781230;1148;F;'2018-07-25 14:37:33.396';'2020-02-10 03:12:52.122'
9175684;1148;F;'2020-02-10 03:12:52.122';
7601315;1149;T;'2017-07-17 00:07:57.877';'2018-06-14 10:03:07.029'
7721205;1149;E;'2018-06-14 10:03:07.029';'2018-06-28 10:07:01.849'
7743491;1149;F;'2018-06-28 10:07:01.849';'2018-06-28 10:48:15.490'
7610110;1150;B;'2017-07-17 01:48:48.956';'2020-02-10 03:12:56.479'
9175692;1150;B;'2020-02-10 03:12:56.479';
7601297;1151;T;'2017-07-17 02:16:05.316';'2018-06-14 10:03:17.351'
7743873;1151;F;'2018-06-28 10:07:15.069';'2018-06-28 10:48:12.102'
9175694;1151;F;'2020-02-10 03:12:58.790';
7610111;1152;T;'2017-07-17 03:25:51.458';'2018-06-14 10:03:08.516'
7601278;1153;T;'2017-07-17 08:35:03.497';'2018-06-14 10:03:07.520'
7743511;1153;F;'2018-06-28 10:07:02.556';'2018-06-28 10:48:16.578'
7601266;1154;T;'2017-07-17 09:41:30.216';'2018-05-12 18:15:13.909'
7665406;1154;T;'2018-05-12 18:15:13.909';'2018-06-14 10:03:08.071'
7721233;1154;E;'2018-06-14 10:03:08.071';'2018-06-28 10:07:01.108'
9175704;1155;B;'2020-02-10 03:13:07.441';
7608792;1156;S;'2017-07-17 11:03:52.710';'2020-02-10 03:13:09.443'
9175705;1156;S;'2020-02-10 03:13:09.443';
7601237;1157;S;'2017-07-17 16:31:23.864';'2020-02-10 03:13:11.398'
7721494;1158;E;'2018-06-14 10:03:17.971';'2018-06-28 10:07:15.694'
7743891;1158;F;'2018-06-28 10:07:15.694';'2018-06-28 10:48:12.958'
7744034;1158;F;'2018-06-28 10:48:12.958';'2020-02-10 03:13:13.689'
9175709;1158;F;'2020-02-10 03:13:13.689';
7601214;1159;T;'2017-07-18 01:50:08.094';'2018-06-14 10:03:06.841'
9175712;1160;S;'2020-02-10 03:13:17.647';
7610112;1161;T;'2017-07-18 12:51:45.246';'2018-06-14 10:03:10.369'
7721293;1161;E;'2018-06-14 10:03:10.369';'2018-06-28 10:07:04.689'
7743573;1161;F;'2018-06-28 10:07:04.689';'2018-06-28 10:48:18.389'
7743857;1162;F;'2018-06-28 10:07:14.522';'2018-06-28 10:48:23.141'
7601165;1164;B;'2017-07-18 23:32:36.145';'2020-02-10 03:13:26.687'
9175725;1164;B;'2020-02-10 03:13:26.687';
7610115;1165;S;'2017-07-19 01:23:28.105';'2020-02-10 03:13:28.776'
9175726;1165;S;'2020-02-10 03:13:28.776';
9175727;1166;S;'2020-02-10 03:13:30.824';
7601141;1167;T;'2017-07-19 09:11:49.510';'2018-06-14 10:03:06.878'
7721201;1167;E;'2018-06-14 10:03:06.878';'2018-06-28 10:07:01.583'
7743484;1167;F;'2018-06-28 10:07:01.583';'2018-06-28 10:48:15.057'
9175731;1167;F;'2020-02-10 03:13:33.031';
7608790;1169;S;'2017-07-19 11:56:46.612';'2020-02-10 03:13:36.951'
7608789;1170;S;'2017-07-19 12:22:55.496';'2020-02-10 03:13:39.098'
7721465;1171;E;'2018-06-14 10:03:16.887';'2018-06-28 10:07:14.860'
7743867;1171;F;'2018-06-28 10:07:14.860';'2018-06-28 10:48:11.778'
7721528;1172;E;'2018-06-14 10:03:19.329';'2018-06-28 10:07:16.984'
7744472;1172;F;'2018-06-28 10:48:23.421';'2020-02-10 03:13:43.331'
7743459;1173;F;'2018-06-28 10:07:00.708';'2018-06-28 10:48:13.716'
9175745;1173;F;'2020-02-10 03:13:45.361';
7721459;1175;E;'2018-06-14 10:03:16.671';'2018-06-28 10:07:04.933'
7743580;1175;F;'2018-06-28 10:07:04.933';'2018-06-28 10:48:18.552'
9175749;1175;F;'2020-02-10 03:13:49.809';
7601060;1177;T;'2017-07-20 08:51:28.194';'2018-06-14 10:03:16.487'
7721454;1177;E;'2018-06-14 10:03:16.487';'2018-06-28 10:07:14.657'
7744464;1177;F;'2018-06-28 10:48:23.233';'2020-02-10 03:13:53.954'
7601048;1178;T;'2017-07-20 16:31:54.168';'2018-06-14 10:03:15.600'
7721431;1178;E;'2018-06-14 10:03:15.600';'2018-06-28 10:07:03.952'
9175754;1178;F;'2020-02-10 03:13:56.107';
7601036;1179;B;'2017-07-20 17:26:35.884';'2020-02-10 03:13:58.274'
7601023;1180;T;'2017-07-20 20:38:32.099';'2018-06-14 10:03:16.305'
7721449;1180;E;'2018-06-14 10:03:16.305';'2018-06-28 10:07:14.488'
7744459;1180;F;'2018-06-28 10:48:23.104';'2020-02-10 03:14:00.543'
7743710;1181;F;'2018-06-28 10:07:09.415';'2018-06-28 10:48:20.721'
7744358;1181;F;'2018-06-28 10:48:20.721';'2020-02-10 03:14:02.793'
9175762;1181;F;'2020-02-10 03:14:02.793';
7744171;1182;F;'2018-06-28 10:48:16.224';'2020-02-10 03:14:04.908'
9175765;1182;F;'2020-02-10 03:14:04.908';
7721193;1183;E;'2018-06-14 10:03:06.568';'2018-06-28 10:07:00.814'
7785174;1183;F;'2018-07-28 10:37:33.657';'2020-02-10 03:14:07.142'
9175766;1183;F;'2020-02-10 03:14:07.142';
7721144;1184;E;'2018-06-14 10:03:04.701';'2018-06-28 10:07:00.122'
7743442;1184;F;'2018-06-28 10:07:00.122';'2018-06-28 10:48:13.172'
7744043;1184;F;'2018-06-28 10:48:13.172';'2020-02-10 03:14:09.166'
9175768;1184;F;'2020-02-10 03:14:09.166';
7721524;1185;E;'2018-06-14 10:03:19.185';'2018-06-28 10:07:16.844'
7744471;1185;F;'2018-06-28 10:48:23.397';'2020-02-10 03:14:11.278'
7610123;1186;T;'2017-07-21 15:52:26.381';'2018-06-14 10:03:12.503'
7721350;1186;E;'2018-06-14 10:03:12.503';'2018-06-28 10:07:11.299'
7743766;1186;F;'2018-06-28 10:07:11.299';'2018-06-28 10:48:21.282'
9175774;1186;F;'2020-02-10 03:14:13.371';
7600943;1187;S;'2017-07-21 22:14:06.364';'2020-02-10 03:14:15.269'
9175776;1187;S;'2020-02-10 03:14:15.269';
7743719;1188;F;'2018-06-28 10:07:09.716';'2018-06-28 10:48:20.811'
7744362;1188;F;'2018-06-28 10:48:20.811';'2020-02-10 03:14:17.475'
7721133;1189;E;'2018-06-14 10:03:04.276';'2018-06-28 10:07:08.551'
7743685;1189;F;'2018-06-28 10:07:08.551';'2018-06-28 10:48:20.387'
7721126;1190;E;'2018-06-14 10:03:03.954';'2018-06-28 10:07:08.345'
7744341;1190;F;'2018-06-28 10:48:20.315';'2020-02-10 03:14:21.835'
9175781;1190;F;'2020-02-10 03:14:21.835';
7608787;1191;S;'2017-07-23 21:42:40.618';'2020-02-10 03:14:23.920'
9175783;1191;S;'2020-02-10 03:14:23.920';
7608786;1192;S;'2017-07-23 23:20:37.964';'2020-02-10 03:14:26.019'
7608785;1193;S;'2017-07-24 12:37:37.145';'2019-06-19 15:42:35.628'
7610124;1194;T;'2017-07-24 16:35:35.906';'2018-06-14 10:03:12.357'
7721346;1194;E;'2018-06-14 10:03:12.357';'2018-06-28 10:07:11.200'
7721115;1195;E;'2018-06-14 10:03:03.546';'2018-06-28 10:07:08.018'
7743669;1195;F;'2018-06-28 10:07:08.018';'2018-06-28 10:48:20.199'
7600850;1197;T;'2017-07-25 18:04:58.734';'2018-06-14 10:03:03.196'
7743436;1197;F;'2018-06-28 10:06:59.894';'2018-06-28 10:48:12.864'
7608784;1198;S;'2017-07-25 21:36:13.655';'2018-05-16 11:55:11.925'
7669146;1198;S;'2018-05-16 11:55:11.925';'2020-02-10 03:14:38.398'
7721429;1199;E;'2018-06-14 10:03:15.524';'2018-06-28 10:07:13.802'
7744443;1199;F;'2018-06-28 10:48:22.717';'2020-02-10 03:14:40.702'
7600821;1200;T;'2017-07-25 22:49:57.604';'2018-06-14 10:03:15.418'
7721426;1200;E;'2018-06-14 10:03:15.418';'2018-06-28 10:07:13.706'
7744440;1200;F;'2018-06-28 10:48:22.646';'2018-09-06 11:35:19.478'
7807506;1200;E;'2018-09-06 11:35:19.478';'2018-09-20 18:07:18.399'
7825381;1200;F;'2018-09-20 18:07:18.399';'2018-09-20 18:36:41.899'
7600802;1202;T;'2017-07-26 12:07:54.723';'2018-06-14 10:03:19.475'
7721532;1202;E;'2018-06-14 10:03:19.475';'2018-06-28 10:07:17.091'
7743929;1202;F;'2018-06-28 10:07:17.091';'2018-06-28 10:48:23.492'
9175815;1202;F;'2020-02-10 03:14:47.095';
8408380;1203;S;'2019-06-19 15:42:35.628';'2020-01-13 03:23:42.463'
7600784;1204;T;'2017-07-26 17:39:48.840';'2018-06-14 10:03:02.620'
7721091;1204;E;'2018-06-14 10:03:02.620';'2018-06-28 10:06:59.691'
7743430;1204;F;'2018-06-28 10:06:59.691';'2018-06-28 10:48:12.610'
9126869;1204;F;'2020-02-03 03:10:32.260';
7600772;1205;T;'2017-07-26 18:06:02.047';'2018-06-14 10:03:02.167'
7721079;1205;E;'2018-06-14 10:03:02.167';'2018-06-28 10:06:59.556'
7743426;1205;F;'2018-06-28 10:06:59.556';'2018-06-28 10:48:12.470'
9126871;1205;F;'2020-02-03 03:10:34.380';
7600760;1206;T;'2017-07-26 21:20:41.232';'2018-06-14 10:03:01.981'
7744316;1206;F;'2018-06-28 10:48:19.743';'2020-02-03 03:10:36.643'
7600750;1207;B;'2017-07-26 23:24:50.816';'2020-02-03 03:10:39.106'
9126875;1207;B;'2020-02-03 03:10:39.106';
7600732;1208;T;'2017-07-27 00:38:36.098';'2018-06-14 10:03:11.262'
9126876;1208;F;'2020-02-03 03:10:41.291';
7743638;1210;F;'2018-06-28 10:07:06.971';'2018-06-28 10:48:19.700'
9126879;1210;F;'2020-02-03 03:10:45.778';
7465833;1211;T;'2017-07-27 14:17:51.295';'2017-09-01 01:30:00.000'
7808428;1211;P;'2018-09-06 22:14:23.367';'2018-12-19 11:30:04.258'
9117382;1211;P;'2020-01-30 22:18:47.949';'2020-02-13 03:25:04.209'
9571854;1211;O;'2020-06-22 12:47:08.813';'2020-06-23 09:46:04.637'
7721069;1212;E;'2018-06-14 10:03:01.804';'2018-06-28 10:06:59.386'
7743421;1212;F;'2018-06-28 10:06:59.386';'2018-06-28 10:48:12.263'
7744004;1212;F;'2018-06-28 10:48:12.263';'2018-11-22 12:19:04.146'
8501027;1212;P;'2019-06-27 10:37:41.589';'2019-08-26 13:09:28.561'
8643563;1212;O;'2019-08-26 13:09:28.561';'2019-08-27 09:27:33.674'
8646864;1212;P;'2019-08-27 09:27:33.674';'2020-02-13 02:00:54.259'
7600695;1213;T;'2017-07-28 00:03:25.385';'2018-06-14 10:03:13.105'
7721366;1213;E;'2018-06-14 10:03:13.105';'2018-06-28 10:07:11.817'
7743781;1213;F;'2018-06-28 10:07:11.817';'2018-06-28 10:48:21.447'
7744389;1213;F;'2018-06-28 10:48:21.447';'2020-02-03 03:10:47.973'
7610126;1214;T;'2017-07-28 00:51:28.875';'2018-06-14 10:03:12.067'
