user_key,Activity,created_utc
13976,New user in system,'2016-12-13 15:29:28.100'
14001,New user in system,'2016-12-13 15:39:41.461'
14001,Create Booking,'2018-06-23 20:34:54.976'
14001,Create Booking,'2019-04-02 13:24:32.450'
14046,New user in system,'2016-12-13 17:49:00.641'
14046,Create Booking,'2020-09-08 17:45:00.212'
14068,New user in system,'2016-12-13 17:54:59.752'
14088,New user in system,'2016-12-13 18:03:12.645'
14112,New user in system,'2016-12-13 18:17:05.737'
14134,New user in system,'2016-12-13 19:36:35.570'
14160,New user in system,'2016-12-13 19:55:11.850'
14184,New user in system,'2016-12-13 22:35:42.760'
14210,New user in system,'2016-12-13 23:02:13.633'
14234,New user in system,'2016-12-14 01:11:10.690'
14256,New user in system,'2016-12-14 02:30:55.418'
14280,New user in system,'2016-12-14 10:55:16.790'
14342,New user in system,'2016-12-14 12:53:40.550'
14365,New user in system,'2016-12-14 13:21:45.128'
14388,New user in system,'2016-12-14 13:26:42.489'
14409,New user in system,'2016-12-14 13:29:05.789'
14430,New user in system,'2016-12-14 13:42:46.487'
14455,New user in system,'2016-12-14 14:27:04.312'
14478,New user in system,'2016-12-14 14:43:11.658'
14502,New user in system,'2016-12-14 15:00:07.698'
14526,New user in system,'2016-12-14 16:30:35.205'
14526,Create Booking,'2018-12-18 21:19:53.765'
14526,Create Booking,'2019-03-11 10:14:46.279'
14550,New user in system,'2016-12-14 18:54:11.118'
14574,New user in system,'2016-12-14 19:08:12.595'
14596,New user in system,'2016-12-14 19:09:17.672'
14620,New user in system,'2016-12-14 19:12:06.994'
14620,Create Booking,'2016-12-14 19:12:55.764'
14620,Create Booking,'2017-05-21 10:35:49.758'
14620,Create Booking,'2017-12-11 22:45:30.743'
14620,Create Booking,'2017-12-11 22:56:27.952'
14644,New user in system,'2016-12-14 19:56:16.143'
14668,New user in system,'2016-12-14 21:35:31.822'
14692,New user in system,'2016-12-14 23:07:15.771'
14716,New user in system,'2016-12-15 00:36:53.982'
14741,New user in system,'2016-12-15 01:14:11.819'
14764,New user in system,'2016-12-15 01:17:23.462'
14787,New user in system,'2016-12-15 01:57:59.511'
14812,New user in system,'2016-12-15 11:50:44.817'
14838,New user in system,'2016-12-15 13:04:16.081'
14890,New user in system,'2016-12-15 14:01:16.776'
14916,New user in system,'2016-12-15 14:02:42.928'
14942,New user in system,'2016-12-15 16:57:52.820'
14969,New user in system,'2016-12-15 17:31:06.748'
14997,New user in system,'2016-12-15 21:53:04.179'
15023,New user in system,'2016-12-16 00:30:45.954'
15047,New user in system,'2016-12-16 00:54:43.078'
15074,New user in system,'2016-12-16 04:22:53.679'
15101,New user in system,'2016-12-16 11:06:39.479'
15124,New user in system,'2016-12-16 11:13:18.976'
15148,New user in system,'2016-12-16 11:15:30.663'
15173,New user in system,'2016-12-16 11:22:43.285'
15198,New user in system,'2016-12-16 11:56:45.724'
15222,New user in system,'2016-12-16 12:54:45.902'
15248,New user in system,'2016-12-16 12:58:08.275'
15273,New user in system,'2016-12-16 14:35:26.737'
15297,New user in system,'2016-12-16 15:37:53.689'
15324,New user in system,'2016-12-16 16:08:33.941'
15351,New user in system,'2016-12-16 16:11:52.615'
15380,New user in system,'2016-12-16 16:29:51.110'
15403,New user in system,'2016-12-16 16:57:20.310'
15403,Create Booking,'2017-05-05 23:54:31.323'
15403,Create Booking,'2017-06-22 13:59:08.046'
15403,Create Booking,'2017-07-26 17:57:42.291'
15403,Create Booking,'2017-09-27 14:27:39.278'
15403,Create Booking,'2018-10-15 12:33:58.458'
15428,New user in system,'2016-12-16 17:10:40.020'
15428,Create Booking,'2020-10-19 20:02:55.989'
15455,New user in system,'2016-12-16 17:18:52.307'
15477,New user in system,'2016-12-16 17:48:33.737'
15501,New user in system,'2016-12-16 18:14:06.023'
15525,New user in system,'2016-12-16 19:03:38.886'
15548,New user in system,'2016-12-16 19:16:16.475'
15572,New user in system,'2016-12-16 21:33:14.659'
15594,New user in system,'2016-12-16 22:02:05.585'
15618,New user in system,'2016-12-16 22:38:22.728'
15642,New user in system,'2016-12-16 22:59:47.275'
15666,New user in system,'2016-12-17 00:21:38.287'
15689,New user in system,'2016-12-17 00:38:39.002'
15711,New user in system,'2016-12-17 00:40:42.203'
15732,New user in system,'2016-12-17 01:23:02.296'
15732,Create Booking,'2017-07-01 09:36:16.828'
15755,New user in system,'2016-12-17 01:28:10.190'
15779,New user in system,'2016-12-17 01:47:53.077'
15804,New user in system,'2016-12-17 05:44:36.196'
15804,Create Booking,'2017-03-02 13:47:41.562'
15831,New user in system,'2016-12-17 11:49:09.202'
15858,New user in system,'2016-12-17 11:55:11.759'
15883,New user in system,'2016-12-17 12:37:56.588'
15883,Create Booking,'2017-04-26 23:03:19.404'
15905,New user in system,'2016-12-17 12:45:08.355'
15927,New user in system,'2016-12-17 12:56:35.867'
15949,New user in system,'2016-12-17 13:39:15.733'
15974,New user in system,'2016-12-17 14:47:47.196'
15999,New user in system,'2016-12-17 15:01:52.076'
16023,New user in system,'2016-12-17 15:19:33.787'
16048,New user in system,'2016-12-17 15:47:34.134'
16074,New user in system,'2016-12-17 16:22:32.021'
16098,New user in system,'2016-12-17 16:48:42.528'
16123,New user in system,'2016-12-17 18:55:32.453'
16148,New user in system,'2016-12-17 21:54:09.934'
16172,New user in system,'2016-12-17 22:52:37.628'
16172,Create Booking,'2017-08-11 13:08:31.480'
16196,New user in system,'2016-12-17 23:03:31.578'
16222,New user in system,'2016-12-18 01:39:47.525'
16222,Create Booking,'2018-08-22 11:54:52.193'
16222,Create Booking,'2018-10-09 19:05:38.619'
16222,Create Booking,'2018-12-13 19:15:29.071'
16245,New user in system,'2016-12-18 02:52:51.795'
16267,New user in system,'2016-12-18 17:17:51.404'
16291,New user in system,'2016-12-18 17:42:43.538'
16315,New user in system,'2016-12-18 19:18:25.547'
16338,New user in system,'2016-12-18 20:53:57.050'
16364,New user in system,'2016-12-18 22:12:53.028'
16391,New user in system,'2016-12-18 22:24:16.884'
16415,New user in system,'2016-12-18 22:48:14.102'
16438,New user in system,'2016-12-18 23:06:06.445'
16460,New user in system,'2016-12-18 23:20:05.285'
16483,New user in system,'2016-12-19 00:03:40.136'
16507,New user in system,'2016-12-19 00:27:56.382'
16507,Create Booking,'2017-12-23 01:21:07.424'
16533,New user in system,'2016-12-19 12:38:33.309'
16557,New user in system,'2016-12-19 12:51:51.195'
16584,New user in system,'2016-12-19 12:53:16.936'
16610,New user in system,'2016-12-19 13:45:34.670'
16635,New user in system,'2016-12-19 13:55:15.524'
16660,New user in system,'2016-12-19 15:41:27.750'
16684,New user in system,'2016-12-19 16:33:55.153'
16709,New user in system,'2016-12-19 16:36:36.908'
16736,New user in system,'2016-12-19 17:46:36.631'
16762,New user in system,'2016-12-19 19:00:18.605'
16787,New user in system,'2016-12-19 19:01:12.076'
16810,New user in system,'2016-12-19 19:33:00.068'
16832,New user in system,'2016-12-19 20:34:15.034'
16855,New user in system,'2016-12-19 20:58:58.747'
16879,New user in system,'2016-12-19 21:03:36.057'
16903,New user in system,'2016-12-19 21:12:26.373'
16926,New user in system,'2016-12-19 21:33:58.787'
16952,New user in system,'2016-12-19 21:36:04.577'
16975,New user in system,'2016-12-19 22:44:00.670'
16997,New user in system,'2016-12-19 23:15:36.409'
16997,Create Booking,'2018-09-12 09:19:21.964'
17023,New user in system,'2016-12-19 23:23:00.863'
17046,New user in system,'2016-12-19 23:23:58.164'
17068,New user in system,'2016-12-19 23:38:13.527'
17090,New user in system,'2016-12-19 23:43:16.440'
17116,New user in system,'2016-12-20 00:41:24.283'
17141,New user in system,'2016-12-20 07:49:05.493'
17163,New user in system,'2016-12-20 08:10:43.604'
17186,New user in system,'2016-12-20 11:28:23.697'
17209,New user in system,'2016-12-20 12:10:15.096'
17235,New user in system,'2016-12-20 12:21:03.890'
17257,New user in system,'2016-12-20 12:38:03.273'
17280,New user in system,'2016-12-20 13:54:13.917'
17305,New user in system,'2016-12-20 14:20:45.306'
17327,New user in system,'2016-12-20 15:24:28.364'
17351,New user in system,'2016-12-20 16:04:52.575'
17371,New user in system,'2016-12-20 16:37:40.950'
17392,New user in system,'2016-12-20 17:03:45.795'
17417,New user in system,'2016-12-20 17:25:49.111'
17442,New user in system,'2016-12-20 17:54:07.228'
17465,New user in system,'2016-12-20 19:23:36.711'
17489,New user in system,'2016-12-20 19:40:35.192'
17510,New user in system,'2016-12-20 19:59:43.363'
17533,New user in system,'2016-12-20 20:12:16.314'
17556,New user in system,'2016-12-20 20:16:26.703'
17582,New user in system,'2016-12-20 20:46:39.199'
17607,New user in system,'2016-12-20 23:17:09.762'
17630,New user in system,'2016-12-20 23:34:22.195'
17655,New user in system,'2016-12-20 23:48:00.347'
17655,Create Booking,'2016-12-20 23:50:45.893'
17655,Create Booking,'2018-07-10 22:57:41.832'
17655,Create Booking,'2018-08-24 20:51:56.104'
17655,Create Booking,'2019-07-13 16:40:34.325'
17681,New user in system,'2016-12-21 11:16:28.445'
17702,New user in system,'2016-12-21 11:59:34.873'
17726,New user in system,'2016-12-21 13:11:17.734'
17749,New user in system,'2016-12-21 16:33:10.089'
17773,New user in system,'2016-12-21 16:39:33.883'
17799,New user in system,'2016-12-21 17:33:49.451'
17799,Create Booking,'2019-07-16 21:20:35.703'
17799,Create Booking,'2020-03-10 23:15:44.819'
17823,New user in system,'2016-12-21 18:36:47.318'
17848,New user in system,'2016-12-21 19:02:34.190'
17874,New user in system,'2016-12-21 19:22:10.856'
17897,New user in system,'2016-12-21 19:42:07.858'
17920,New user in system,'2016-12-21 21:49:01.168'
17943,New user in system,'2016-12-21 22:00:21.222'
17966,New user in system,'2016-12-21 22:02:40.659'
17993,New user in system,'2016-12-21 22:04:53.285'
18018,New user in system,'2016-12-21 22:06:30.074'
18045,New user in system,'2016-12-21 22:38:56.902'
18069,New user in system,'2016-12-21 23:03:05.303'
18094,New user in system,'2016-12-22 00:03:30.204'
18121,New user in system,'2016-12-22 00:06:01.506'
18148,New user in system,'2016-12-22 10:13:54.757'
18177,New user in system,'2016-12-22 10:53:12.661'
18177,Create Booking,'2019-05-15 23:28:19.270'
18177,Create Booking,'2020-07-29 05:12:09.821'
18206,New user in system,'2016-12-22 11:24:18.723'
18233,New user in system,'2016-12-22 12:45:09.060'
18259,New user in system,'2016-12-22 12:56:29.564'
18282,New user in system,'2016-12-22 13:06:48.625'
18305,New user in system,'2016-12-22 14:37:07.894'
18331,New user in system,'2016-12-22 14:46:15.065'
18357,New user in system,'2016-12-22 15:53:01.952'
18381,New user in system,'2016-12-22 15:55:02.754'
18406,New user in system,'2016-12-22 16:39:51.701'
18431,New user in system,'2016-12-22 19:16:37.846'
18457,New user in system,'2016-12-22 19:42:00.297'
18483,New user in system,'2016-12-22 19:50:06.131'
18483,Create Booking,'2017-12-09 02:44:48.023'
18510,New user in system,'2016-12-22 22:16:27.587'
18535,New user in system,'2016-12-22 22:27:51.171'
18563,New user in system,'2016-12-22 23:12:40.623'
18590,New user in system,'2016-12-23 01:16:54.778'
18614,New user in system,'2016-12-23 06:21:23.513'
18641,New user in system,'2016-12-23 12:27:37.278'
18641,Create Booking,'2020-01-14 22:33:41.209'
18669,New user in system,'2016-12-23 14:09:48.368'
18695,New user in system,'2016-12-23 14:54:28.256'
18722,New user in system,'2016-12-23 16:46:30.673'
18770,New user in system,'2016-12-23 18:38:46.793'
18796,New user in system,'2016-12-23 19:12:47.678'
18820,New user in system,'2016-12-24 00:18:39.375'
18820,Create Booking,'2016-12-24 00:22:00.403'
18820,Create Booking,'2017-06-09 17:24:27.222'
18820,Create Booking,'2018-05-11 11:57:57.484'
18820,Create Booking,'2018-08-07 17:33:36.337'
18846,New user in system,'2016-12-24 09:49:18.857'
18873,New user in system,'2016-12-24 12:55:11.428'
18898,New user in system,'2016-12-24 14:19:27.071'
18924,New user in system,'2016-12-24 14:57:46.385'
18924,Create Booking,'2017-07-16 16:23:45.966'
18924,Create Booking,'2017-10-25 18:10:47.429'
18924,Create Booking,'2018-07-17 12:13:25.819'
18924,Create Booking,'2018-07-20 05:37:51.044'
18924,Create Booking,'2019-02-06 13:24:01.446'
18950,New user in system,'2016-12-24 17:42:22.763'
18976,New user in system,'2016-12-24 17:50:01.212'
18976,Create Booking,'2018-03-15 12:06:28.120'
19002,New user in system,'2016-12-25 13:01:30.816'
19028,New user in system,'2016-12-25 18:45:16.246'
19055,New user in system,'2016-12-26 12:53:57.568'
19080,New user in system,'2016-12-26 13:43:53.631'
19107,New user in system,'2016-12-26 14:24:05.646'
19133,New user in system,'2016-12-26 22:01:53.603'
19159,New user in system,'2016-12-27 00:17:58.567'
19185,New user in system,'2016-12-27 11:28:24.960'
19209,New user in system,'2016-12-27 15:07:03.893'
19233,New user in system,'2016-12-27 17:26:35.052'
19258,New user in system,'2016-12-27 22:08:01.878'
19284,New user in system,'2016-12-27 23:37:41.318'
19309,New user in system,'2016-12-27 23:48:33.237'
19336,New user in system,'2016-12-28 00:35:56.227'
19362,New user in system,'2016-12-28 01:09:16.703'
19388,New user in system,'2016-12-28 09:28:26.804'
19413,New user in system,'2016-12-28 13:36:43.519'
19438,New user in system,'2016-12-28 13:45:55.440'
19464,New user in system,'2016-12-28 18:16:16.022'
19464,Create Booking,'2018-01-25 22:36:19.442'
19464,Create Booking,'2019-07-11 20:35:28.554'
19516,New user in system,'2016-12-28 18:52:11.153'
19539,New user in system,'2016-12-28 19:35:02.889'
19563,New user in system,'2016-12-28 20:28:36.237'
19588,New user in system,'2016-12-29 01:51:10.091'
19588,Create Booking,'2018-12-12 16:51:07.920'
19614,New user in system,'2016-12-29 11:48:03.546'
19638,New user in system,'2016-12-29 12:53:32.273'
19638,Create Booking,'2020-07-10 17:39:09.226'
19662,New user in system,'2016-12-29 14:00:39.154'
19687,New user in system,'2016-12-29 14:16:01.625'
19712,New user in system,'2016-12-29 16:00:10.087'
19739,New user in system,'2016-12-29 16:15:16.566'
19764,New user in system,'2016-12-29 16:19:57.459'
19790,New user in system,'2016-12-29 16:21:50.622'
19790,Create Booking,'2019-05-01 07:22:31.773'
19816,New user in system,'2016-12-29 17:53:00.836'
19840,New user in system,'2016-12-29 19:40:25.820'
19863,New user in system,'2016-12-29 21:00:18.578'
19885,New user in system,'2016-12-29 21:19:58.864'
19911,New user in system,'2016-12-29 22:24:42.657'
19938,New user in system,'2016-12-29 22:56:07.355'
19965,New user in system,'2016-12-30 00:19:10.550'
19990,New user in system,'2016-12-30 00:49:06.739'
20014,New user in system,'2016-12-30 11:56:45.973'
20038,New user in system,'2016-12-30 12:30:16.620'
20062,New user in system,'2016-12-30 12:33:49.759'
20087,New user in system,'2016-12-30 15:14:07.241'
20114,New user in system,'2016-12-30 17:30:01.748'
20139,New user in system,'2016-12-30 18:50:48.249'
20161,New user in system,'2016-12-30 20:07:49.719'
20185,New user in system,'2016-12-30 20:17:28.700'
20211,New user in system,'2016-12-30 20:37:02.097'
20282,New user in system,'2016-12-30 22:28:26.374'
20307,New user in system,'2016-12-31 00:02:56.605'
20333,New user in system,'2016-12-31 00:54:30.318'
20360,New user in system,'2016-12-31 01:02:21.364'
20386,New user in system,'2016-12-31 01:20:31.285'
20412,New user in system,'2016-12-31 01:30:17.011'
20438,New user in system,'2016-12-31 12:16:34.481'
20461,New user in system,'2016-12-31 13:48:22.567'
20486,New user in system,'2016-12-31 13:50:45.069'
20512,New user in system,'2016-12-31 15:45:22.079'
20539,New user in system,'2017-01-01 15:01:02.680'
20563,New user in system,'2017-01-01 21:52:25.272'
20587,New user in system,'2017-01-02 00:02:02.525'
20610,New user in system,'2017-01-02 03:27:15.545'
20634,New user in system,'2017-01-02 14:11:37.540'
20659,New user in system,'2017-01-02 14:18:20.331'
20681,New user in system,'2017-01-02 16:04:46.020'
20708,New user in system,'2017-01-02 16:33:13.414'
20733,New user in system,'2017-01-02 19:36:12.788'
20733,Create Booking,'2019-02-25 23:59:42.360'
20761,New user in system,'2017-01-02 23:11:32.116'
20786,New user in system,'2017-01-03 00:24:25.170'
20813,New user in system,'2017-01-03 00:36:33.526'
20838,New user in system,'2017-01-03 00:39:04.963'
20863,New user in system,'2017-01-03 00:55:02.652'
20884,New user in system,'2017-01-03 01:10:57.624'
20906,New user in system,'2017-01-03 01:44:49.868'
20931,New user in system,'2017-01-03 02:30:52.988'
20931,Create Booking,'2020-10-30 14:00:54.763'
20957,New user in system,'2017-01-03 02:39:50.932'
