user_key;created
17141;'2016-12-20 07:49:05.493'
17163;'2016-12-20 08:10:43.604'
17186;'2016-12-20 11:28:23.697'
17209;'2016-12-20 12:10:15.096'
17235;'2016-12-20 12:21:03.890'
17257;'2016-12-20 12:38:03.273'
17280;'2016-12-20 13:54:13.917'
17305;'2016-12-20 14:20:45.306'
17327;'2016-12-20 15:24:28.364'
17351;'2016-12-20 16:04:52.575'
17371;'2016-12-20 16:37:40.950'
17392;'2016-12-20 17:03:45.795'
17417;'2016-12-20 17:25:49.111'
17442;'2016-12-20 17:54:07.228'
17465;'2016-12-20 19:23:36.711'
17489;'2016-12-20 19:40:35.192'
17510;'2016-12-20 19:59:43.363'
17533;'2016-12-20 20:12:16.314'
17556;'2016-12-20 20:16:26.703'
17582;'2016-12-20 20:46:39.199'
17607;'2016-12-20 23:17:09.762'
17630;'2016-12-20 23:34:22.195'
17655;'2016-12-20 23:48:00.347'
17681;'2016-12-21 11:16:28.445'
17702;'2016-12-21 11:59:34.873'
17726;'2016-12-21 13:11:17.734'
17749;'2016-12-21 16:33:10.089'
17773;'2016-12-21 16:39:33.883'
17799;'2016-12-21 17:33:49.451'
17823;'2016-12-21 18:36:47.318'
17848;'2016-12-21 19:02:34.190'
17874;'2016-12-21 19:22:10.856'
17897;'2016-12-21 19:42:07.858'
17920;'2016-12-21 21:49:01.168'
17943;'2016-12-21 22:00:21.222'
17966;'2016-12-21 22:02:40.659'
17993;'2016-12-21 22:04:53.285'
18018;'2016-12-21 22:06:30.074'
18045;'2016-12-21 22:38:56.902'
18069;'2016-12-21 23:03:05.303'
18094;'2016-12-22 00:03:30.204'
18121;'2016-12-22 00:06:01.506'
18148;'2016-12-22 10:13:54.757'
18177;'2016-12-22 10:53:12.661'
18206;'2016-12-22 11:24:18.723'
18233;'2016-12-22 12:45:09.060'
18259;'2016-12-22 12:56:29.564'
18282;'2016-12-22 13:06:48.625'
18305;'2016-12-22 14:37:07.894'
18331;'2016-12-22 14:46:15.065'
18357;'2016-12-22 15:53:01.952'
18381;'2016-12-22 15:55:02.754'
18406;'2016-12-22 16:39:51.701'
18431;'2016-12-22 19:16:37.846'
18457;'2016-12-22 19:42:00.297'
18483;'2016-12-22 19:50:06.131'
18510;'2016-12-22 22:16:27.587'
18535;'2016-12-22 22:27:51.171'
18563;'2016-12-22 23:12:40.623'
18590;'2016-12-23 01:16:54.778'
18614;'2016-12-23 06:21:23.513'
18641;'2016-12-23 12:27:37.278'
18669;'2016-12-23 14:09:48.368'
18695;'2016-12-23 14:54:28.256'
18722;'2016-12-23 16:46:30.673'
18770;'2016-12-23 18:38:46.793'
18796;'2016-12-23 19:12:47.678'
18820;'2016-12-24 00:18:39.375'
18846;'2016-12-24 09:49:18.857'
18873;'2016-12-24 12:55:11.428'
18898;'2016-12-24 14:19:27.071'
18924;'2016-12-24 14:57:46.385'
18950;'2016-12-24 17:42:22.763'
18976;'2016-12-24 17:50:01.212'
19002;'2016-12-25 13:01:30.816'
19028;'2016-12-25 18:45:16.246'
19055;'2016-12-26 12:53:57.568'
19080;'2016-12-26 13:43:53.631'
726709;'2020-01-16 21:56:13.206'
728451;'2020-01-20 10:50:19.269'
19107;'2016-12-26 14:24:05.646'
756149;'2020-03-04 15:29:37.057'
19133;'2016-12-26 22:01:53.603'
19159;'2016-12-27 00:17:58.567'
19185;'2016-12-27 11:28:24.960'
782034;'2020-06-19 20:17:40.644'
19209;'2016-12-27 15:07:03.893'
19233;'2016-12-27 17:26:35.052'
19258;'2016-12-27 22:08:01.878'
19284;'2016-12-27 23:37:41.318'
804722;'2020-06-22 02:20:04.368'
818173;'2020-06-23 12:59:52.156'
851310;'2020-06-28 14:02:07.344'
19309;'2016-12-27 23:48:33.237'
862645;'2020-06-29 13:45:05.956'
19336;'2016-12-28 00:35:56.227'
19362;'2016-12-28 01:09:16.703'
19388;'2016-12-28 09:28:26.804'
19413;'2016-12-28 13:36:43.519'
865383;'2020-06-29 16:13:33.983'
19438;'2016-12-28 13:45:55.440'
19464;'2016-12-28 18:16:16.022'
19516;'2016-12-28 18:52:11.153'
19539;'2016-12-28 19:35:02.889'
19563;'2016-12-28 20:28:36.237'
19588;'2016-12-29 01:51:10.091'
19614;'2016-12-29 11:48:03.546'
19638;'2016-12-29 12:53:32.273'
19662;'2016-12-29 14:00:39.154'
19687;'2016-12-29 14:16:01.625'
19712;'2016-12-29 16:00:10.087'
877560;'2020-06-30 16:09:01.744'
19739;'2016-12-29 16:15:16.566'
19764;'2016-12-29 16:19:57.459'
19790;'2016-12-29 16:21:50.622'
19816;'2016-12-29 17:53:00.836'
19840;'2016-12-29 19:40:25.820'
19863;'2016-12-29 21:00:18.578'
19885;'2016-12-29 21:19:58.864'
19911;'2016-12-29 22:24:42.657'
19938;'2016-12-29 22:56:07.355'
19965;'2016-12-30 00:19:10.550'
19990;'2016-12-30 00:49:06.739'
882161;'2020-07-01 00:21:29.265'
20014;'2016-12-30 11:56:45.973'
20038;'2016-12-30 12:30:16.620'
20062;'2016-12-30 12:33:49.759'
20087;'2016-12-30 15:14:07.241'
20114;'2016-12-30 17:30:01.748'
20139;'2016-12-30 18:50:48.249'
20161;'2016-12-30 20:07:49.719'
20185;'2016-12-30 20:17:28.700'
915859;'2020-07-05 21:41:02.330'
20211;'2016-12-30 20:37:02.097'
20282;'2016-12-30 22:28:26.374'
20307;'2016-12-31 00:02:56.605'
20333;'2016-12-31 00:54:30.318'
20360;'2016-12-31 01:02:21.364'
20386;'2016-12-31 01:20:31.285'
20412;'2016-12-31 01:30:17.011'
20438;'2016-12-31 12:16:34.481'
20461;'2016-12-31 13:48:22.567'
20486;'2016-12-31 13:50:45.069'
20512;'2016-12-31 15:45:22.079'
20539;'2017-01-01 15:01:02.680'
20563;'2017-01-01 21:52:25.272'
20587;'2017-01-02 00:02:02.525'
20610;'2017-01-02 03:27:15.545'
20634;'2017-01-02 14:11:37.540'
20659;'2017-01-02 14:18:20.331'
20681;'2017-01-02 16:04:46.020'
20708;'2017-01-02 16:33:13.414'
20733;'2017-01-02 19:36:12.788'
20761;'2017-01-02 23:11:32.116'
20786;'2017-01-03 00:24:25.170'
20813;'2017-01-03 00:36:33.526'
20838;'2017-01-03 00:39:04.963'
20863;'2017-01-03 00:55:02.652'
20884;'2017-01-03 01:10:57.624'
20906;'2017-01-03 01:44:49.868'
20931;'2017-01-03 02:30:52.988'
20957;'2017-01-03 02:39:50.932'
20982;'2017-01-03 03:51:49.416'
21008;'2017-01-03 06:23:10.986'
21034;'2017-01-03 10:30:40.358'
21060;'2017-01-03 13:20:29.581'
21085;'2017-01-03 13:36:38.116'
1001665;'2020-07-24 09:53:08.699'
21110;'2017-01-03 17:12:07.181'
21137;'2017-01-03 18:56:32.566'
21162;'2017-01-03 19:08:44.199'
21188;'2017-01-03 19:39:34.325'
21215;'2017-01-03 20:49:04.297'
21242;'2017-01-03 22:41:06.643'
21267;'2017-01-03 23:00:57.668'
1004529;'2020-07-24 21:53:34.327'
21295;'2017-01-03 23:26:58.598'
1008689;'2020-07-26 16:28:25.358'
21322;'2017-01-03 23:38:24.436'
21347;'2017-01-04 02:05:15.535'
21374;'2017-01-04 10:17:59.477'
21400;'2017-01-04 10:22:48.347'
1017088;'2020-07-28 22:29:50.094'
21453;'2017-01-04 16:09:59.208'
21477;'2017-01-04 16:18:52.760'
21503;'2017-01-04 16:58:35.604'
21528;'2017-01-04 17:12:12.990'
21549;'2017-01-04 17:34:32.636'
21597;'2017-01-04 19:10:26.604'
21622;'2017-01-04 19:57:23.456'
21649;'2017-01-04 21:11:30.410'
21674;'2017-01-04 21:21:17.052'
21696;'2017-01-04 21:33:49.467'
21721;'2017-01-04 23:29:02.124'
21747;'2017-01-04 23:47:43.631'
21772;'2017-01-04 23:53:41.208'
21799;'2017-01-04 23:56:16.084'
21824;'2017-01-05 00:12:38.916'
21849;'2017-01-05 00:18:21.216'
21874;'2017-01-05 14:20:04.321'
21898;'2017-01-05 15:10:57.231'
21924;'2017-01-05 18:49:55.168'
21949;'2017-01-05 20:52:29.948'
21974;'2017-01-05 21:09:51.753'
21998;'2017-01-05 21:46:25.992'
22022;'2017-01-05 22:47:10.264'
22073;'2017-01-06 00:38:42.423'
22098;'2017-01-06 13:48:35.497'
22124;'2017-01-06 14:56:27.865'
22148;'2017-01-06 15:06:29.763'
1034226;'2020-08-04 03:17:45.949'
22172;'2017-01-06 16:19:32.156'
22198;'2017-01-06 16:21:44.021'
22222;'2017-01-06 17:29:40.650'
22248;'2017-01-06 17:29:43.911'
22272;'2017-01-06 19:02:52.108'
22294;'2017-01-06 20:21:37.509'
22320;'2017-01-06 22:51:54.151'
22344;'2017-01-07 00:22:07.794'
1039535;'2020-08-05 17:44:32.585'
22390;'2017-01-07 10:47:36.736'
22415;'2017-01-07 11:16:06.720'
22439;'2017-01-07 12:23:23.010'
22461;'2017-01-07 12:24:54.077'
22483;'2017-01-07 13:23:16.075'
22508;'2017-01-07 14:08:16.361'
1048986;'2020-08-08 16:23:09.150'
22532;'2017-01-07 14:29:39.765'
1067832;'2020-08-15 22:53:52.985'
22556;'2017-01-07 14:35:46.795'
22578;'2017-01-07 15:14:59.116'
22603;'2017-01-07 21:11:15.163'
22626;'2017-01-07 21:59:38.403'
22648;'2017-01-08 11:04:11.618'
22673;'2017-01-08 15:49:26.852'
22700;'2017-01-08 16:44:42.807'
1078971;'2020-08-20 22:33:30.561'
22724;'2017-01-08 17:13:12.170'
22748;'2017-01-08 18:25:30.548'
22773;'2017-01-08 19:44:18.606'
22797;'2017-01-08 20:20:55.517'
22822;'2017-01-08 21:34:28.909'
22845;'2017-01-08 23:24:13.710'
22869;'2017-01-08 23:36:53.577'
22893;'2017-01-08 23:56:46.609'
22917;'2017-01-09 09:13:37.079'
22942;'2017-01-09 09:49:07.871'
22968;'2017-01-09 11:31:34.513'
22994;'2017-01-09 13:41:20.974'
23047;'2017-01-09 19:38:32.348'
23071;'2017-01-09 20:35:25.042'
23098;'2017-01-09 21:00:32.684'
23124;'2017-01-09 21:10:06.306'
23152;'2017-01-09 21:15:46.939'
23178;'2017-01-09 22:36:28.872'
23202;'2017-01-10 11:35:15.303'
23225;'2017-01-10 11:44:27.362'
23250;'2017-01-10 13:11:00.108'
23273;'2017-01-10 13:56:25.677'
23299;'2017-01-10 14:27:10.509'
23323;'2017-01-10 15:08:00.477'
23349;'2017-01-10 15:08:27.516'
23375;'2017-01-10 15:28:30.836'
23401;'2017-01-10 15:40:33.698'
23428;'2017-01-10 16:02:17.622'
23454;'2017-01-10 16:30:10.368'
23480;'2017-01-10 16:33:48.339'
23506;'2017-01-10 16:36:06.581'
23532;'2017-01-10 17:25:49.707'
23559;'2017-01-10 18:54:07.921'
23586;'2017-01-10 18:55:26.788'
23614;'2017-01-10 18:56:01.564'
23640;'2017-01-10 19:16:00.479'
23665;'2017-01-10 19:18:20.368'
23693;'2017-01-10 20:02:56.161'
23717;'2017-01-10 21:07:43.263'
23741;'2017-01-10 22:22:21.710'
23768;'2017-01-10 22:36:22.453'
23793;'2017-01-10 22:37:18.394'
23820;'2017-01-10 22:51:46.774'
23846;'2017-01-10 22:53:59.932'
23894;'2017-01-10 23:18:40.634'
23970;'2017-01-11 00:50:35.799'
23996;'2017-01-11 01:00:34.443'
24023;'2017-01-11 01:01:53.504'
24049;'2017-01-11 02:30:13.902'
24075;'2017-01-11 08:44:45.834'
24099;'2017-01-11 08:51:29.164'
24151;'2017-01-11 09:24:47.870'
24205;'2017-01-11 10:19:23.458'
24232;'2017-01-11 10:30:54.663'
24259;'2017-01-11 10:59:35.290'
24286;'2017-01-11 11:15:36.380'
24311;'2017-01-11 11:17:19.567'
24363;'2017-01-11 12:18:33.239'
24390;'2017-01-11 13:02:57.341'
24417;'2017-01-11 15:40:26.930'
24470;'2017-01-11 16:35:56.691'
24517;'2017-01-11 17:01:51.968'
24592;'2017-01-11 17:46:53.032'
24619;'2017-01-11 17:52:45.582'
24645;'2017-01-11 18:10:46.554'
24698;'2017-01-11 18:26:24.257'
24671;'2017-01-11 18:11:50.515'
24723;'2017-01-11 19:42:57.467'
24748;'2017-01-11 20:31:14.529'
24775;'2017-01-11 22:10:49.677'
24823;'2017-01-11 22:17:04.127'
24849;'2017-01-11 22:29:59.789'
24873;'2017-01-11 22:33:16.517'
24900;'2017-01-11 22:56:54.820'
24924;'2017-01-11 23:13:36.942'
24948;'2017-01-11 23:41:08.379'
24975;'2017-01-12 00:08:54.186'
24999;'2017-01-12 00:24:46.230'
25025;'2017-01-12 00:42:22.793'
25051;'2017-01-12 01:02:43.633'
25075;'2017-01-12 01:23:44.041'
25100;'2017-01-12 01:43:18.227'
25127;'2017-01-12 02:00:05.091'
25260;'2017-01-12 12:01:25.134'
25180;'2017-01-12 09:31:51.763'
25206;'2017-01-12 11:39:11.240'
25233;'2017-01-12 11:49:20.839'
25288;'2017-01-12 12:08:37.815'
25316;'2017-01-12 12:21:41.664'
25342;'2017-01-12 14:08:52.512'
25369;'2017-01-12 14:37:20.708'
25396;'2017-01-12 14:40:41.334'
25420;'2017-01-12 14:52:50.462'
25445;'2017-01-12 15:11:14.429'
25470;'2017-01-12 15:38:32.826'
25496;'2017-01-12 16:24:23.924'
25523;'2017-01-12 16:29:23.769'
25549;'2017-01-12 16:45:20.371'
25576;'2017-01-12 16:56:21.540'
25603;'2017-01-12 17:07:57.903'
25653;'2017-01-12 17:21:39.100'
25679;'2017-01-12 17:24:32.851'
25706;'2017-01-12 17:26:14.314'
25734;'2017-01-12 18:37:38.312'
25762;'2017-01-12 18:43:36.477'
1098387;'2020-08-28 13:38:35.918'
25789;'2017-01-12 19:03:48.475'
25817;'2017-01-12 20:16:12.984'
25843;'2017-01-12 21:13:44.366'
25870;'2017-01-12 22:15:10.310'
9930250;'2020-09-14 09:28:01.704'
25897;'2017-01-12 23:04:20.232'
9930255;'2020-09-14 09:50:43.379'
25923;'2017-01-12 23:17:30.690'
25951;'2017-01-12 23:32:05.331'
25975;'2017-01-13 00:58:58.204'
9951197;'2020-09-15 15:54:33.065'
26000;'2017-01-13 06:22:45.712'
9951246;'2020-09-15 18:48:26.952'
9951287;'2020-09-15 21:56:53.391'
26027;'2017-01-13 10:18:59.017'
26053;'2017-01-13 10:52:18.864'
26079;'2017-01-13 11:00:06.314'
26107;'2017-01-13 11:05:34.673'
9972340;'2020-09-16 07:10:30.799'
9972341;'2020-09-16 07:57:21.096'
26133;'2017-01-13 12:26:18.989'
26161;'2017-01-13 13:10:12.686'
26186;'2017-01-13 13:54:26.237'
26210;'2017-01-13 14:30:59.479'
26237;'2017-01-13 14:37:09.618'
9972345;'2020-09-16 08:39:57.794'
9972346;'2020-09-16 08:45:25.242'
9972347;'2020-09-16 08:45:37.417'
26263;'2017-01-13 16:32:42.778'
26290;'2017-01-13 16:46:23.245'
9972349;'2020-09-16 08:49:07.743'
9972350;'2020-09-16 09:08:03.123'
26339;'2017-01-13 20:41:12.369'
9972353;'2020-09-16 09:10:34.362'
26362;'2017-01-13 21:22:59.282'
26413;'2017-01-13 22:03:01.358'
26439;'2017-01-13 23:25:23.793'
9972357;'2020-09-16 09:48:49.346'
26464;'2017-01-13 23:34:03.962'
26488;'2017-01-14 00:04:15.308'
9972360;'2020-09-16 10:03:27.595'
9972361;'2020-09-16 10:05:30.338'
26539;'2017-01-14 01:52:25.128'
26565;'2017-01-14 08:08:54.450'
9972362;'2020-09-16 10:11:26.738'
26588;'2017-01-14 09:30:36.550'
26614;'2017-01-14 10:14:00.384'
9972366;'2020-09-16 10:15:36.589'
9972367;'2020-09-16 10:24:23.300'
26664;'2017-01-14 12:24:32.259'
26690;'2017-01-14 13:23:45.382'
26715;'2017-01-14 13:40:05.026'
9972370;'2020-09-16 10:29:51.156'
9972371;'2020-09-16 10:32:48.279'
26740;'2017-01-14 13:45:03.424'
26766;'2017-01-14 15:03:28.444'
26792;'2017-01-14 16:28:05.524'
26818;'2017-01-14 16:50:08.597'
26843;'2017-01-14 18:15:32.046'
9972375;'2020-09-16 10:41:20.980'
26871;'2017-01-14 19:44:16.091'
9972377;'2020-09-16 10:50:16.764'
26898;'2017-01-14 20:38:55.804'
26926;'2017-01-14 22:06:20.834'
9972380;'2020-09-16 10:55:43.166'
26951;'2017-01-14 22:15:25.069'
26976;'2017-01-14 23:56:11.777'
27000;'2017-01-15 03:31:09.478'
9972385;'2020-09-16 11:10:43.360'
27022;'2017-01-15 08:44:13.248'
9972386;'2020-09-16 11:24:36.710'
9972387;'2020-09-16 11:25:02.917'
27045;'2017-01-15 10:21:10.701'
9972388;'2020-09-16 11:29:58.294'
27068;'2017-01-15 11:20:34.248'
27091;'2017-01-15 14:34:58.102'
27117;'2017-01-15 16:10:45.079'
9972393;'2020-09-16 11:49:20.130'
9972394;'2020-09-16 11:53:03.762'
27141;'2017-01-15 16:32:34.923'
9972395;'2020-09-16 11:59:23.165'
27165;'2017-01-15 18:49:33.490'
27190;'2017-01-15 21:48:52.673'
9972397;'2020-09-16 12:03:46.213'
27214;'2017-01-15 22:23:01.169'
9972398;'2020-09-16 12:05:44.298'
27239;'2017-01-15 23:20:49.375'
27266;'2017-01-15 23:44:21.185'
9972402;'2020-09-16 12:20:10.772'
9972404;'2020-09-16 12:27:04.411'
27293;'2017-01-16 00:37:22.696'
27318;'2017-01-16 02:15:29.880'
27344;'2017-01-16 03:36:03.154'
27369;'2017-01-16 06:08:30.883'
27395;'2017-01-16 08:07:36.459'
27421;'2017-01-16 09:46:45.937'
27444;'2017-01-16 10:16:36.066'
27467;'2017-01-16 12:15:20.245'
9972410;'2020-09-16 12:41:54.721'
27519;'2017-01-16 14:45:22.803'
9972415;'2020-09-16 12:54:35.076'
27614;'2017-01-16 20:39:40.496'
27637;'2017-01-16 21:08:48.192'
27660;'2017-01-16 22:02:42.028'
9972419;'2020-09-16 12:59:55.182'
27707;'2017-01-16 22:43:02.072'
9972421;'2020-09-16 13:16:09.319'
27730;'2017-01-16 22:59:28.129'
9972422;'2020-09-16 13:17:39.150'
9972423;'2020-09-16 13:17:44.710'
27754;'2017-01-16 23:26:53.253'
9972426;'2020-09-16 13:25:47.050'
9972427;'2020-09-16 13:26:34.950'
9972428;'2020-09-16 13:32:37.763'
27776;'2017-01-17 00:04:30.641'
27801;'2017-01-17 00:24:30.807'
9972430;'2020-09-16 13:35:20.100'
27825;'2017-01-17 00:26:22.184'
27851;'2017-01-17 10:34:49.253'
27874;'2017-01-17 12:19:56.709'
9972433;'2020-09-16 13:45:22.648'
27896;'2017-01-17 12:39:17.794'
27920;'2017-01-17 12:59:20.054'
27941;'2017-01-17 14:58:09.021'
9972435;'2020-09-16 14:02:03.276'
27965;'2017-01-17 16:34:09.518'
9972436;'2020-09-16 14:02:28.845'
27988;'2017-01-17 16:48:54.305'
28014;'2017-01-17 17:30:04.991'
9972437;'2020-09-16 14:03:34.590'
28038;'2017-01-17 19:28:57.108'
28062;'2017-01-17 20:21:53.120'
9972440;'2020-09-16 14:25:16.135'
9972441;'2020-09-16 14:31:48.141'
28085;'2017-01-17 23:01:09.283'
28111;'2017-01-17 23:01:41.323'
28136;'2017-01-17 23:07:28.431'
28162;'2017-01-17 23:09:38.534'
28185;'2017-01-17 23:22:45.287'
9972445;'2020-09-16 14:45:52.254'
28209;'2017-01-17 23:29:35.215'
28233;'2017-01-17 23:52:11.491'
28256;'2017-01-18 00:41:53.664'
9972448;'2020-09-16 14:49:17.591'
9972449;'2020-09-16 14:51:56.998'
28281;'2017-01-18 01:00:05.863'
9972452;'2020-09-16 15:11:55.832'
9972454;'2020-09-16 15:17:54.454'
28306;'2017-01-18 04:10:26.530'
28331;'2017-01-18 09:21:24.310'
9972457;'2020-09-16 15:27:43.658'
28357;'2017-01-18 10:14:10.232'
9972459;'2020-09-16 15:34:07.703'
28383;'2017-01-18 10:42:51.026'
28407;'2017-01-18 12:14:24.949'
9972460;'2020-09-16 15:39:41.848'
9972461;'2020-09-16 15:39:55.927'
28454;'2017-01-18 17:08:51.398'
28478;'2017-01-18 22:34:02.655'
396001;'2018-07-21 04:01:01.434'
28503;'2017-01-19 01:09:27.660'
9972469;'2020-09-16 16:06:30.437'
9972470;'2020-09-16 16:34:45.981'
9972472;'2020-09-16 16:45:54.943'
28527;'2017-01-19 10:27:23.679'
9972474;'2020-09-16 16:49:34.711'
28551;'2017-01-19 10:38:30.417'
9972475;'2020-09-16 16:53:21.411'
28575;'2017-01-19 10:45:49.037'
28601;'2017-01-19 11:02:12.257'
9972478;'2020-09-16 17:01:57.242'
28625;'2017-01-19 11:32:24.673'
9972479;'2020-09-16 17:02:41.457'
28650;'2017-01-19 12:12:03.689'
28674;'2017-01-19 14:11:03.689'
9972481;'2020-09-16 17:11:15.157'
28698;'2017-01-19 14:57:11.869'
9972484;'2020-09-16 17:20:42.728'
28723;'2017-01-19 15:08:59.108'
9972485;'2020-09-16 17:22:34.808'
9972487;'2020-09-16 17:35:43.833'
28747;'2017-01-19 15:48:08.517'
28771;'2017-01-19 16:40:37.765'
9972489;'2020-09-16 17:46:58.939'
28797;'2017-01-19 16:43:49.562'
28820;'2017-01-19 16:54:26.348'
9972492;'2020-09-16 18:03:35.562'
28845;'2017-01-19 17:46:24.892'
28871;'2017-01-20 00:05:23.962'
9972495;'2020-09-16 18:20:59.033'
28897;'2017-01-20 01:31:58.065'
9972496;'2020-09-16 18:21:41.805'
28922;'2017-01-20 07:04:15.708'
9972499;'2020-09-16 18:45:41.712'
28945;'2017-01-20 10:47:27.119'
9972501;'2020-09-16 18:48:54.821'
9972502;'2020-09-16 18:49:15.307'
28969;'2017-01-20 12:30:23.953'
28994;'2017-01-20 15:37:46.081'
9972507;'2020-09-16 19:00:43.434'
29017;'2017-01-20 18:01:26.762'
9972508;'2020-09-16 19:01:19.694'
9972509;'2020-09-16 19:03:32.982'
9972510;'2020-09-16 19:04:59.668'
29042;'2017-01-20 20:56:48.972'
9972512;'2020-09-16 19:13:39.660'
29065;'2017-01-20 22:19:42.322'
9972513;'2020-09-16 19:15:03.488'
29086;'2017-01-20 22:25:29.527'
29109;'2017-01-20 22:32:52.450'
29133;'2017-01-20 22:44:02.191'
9972515;'2020-09-16 19:19:16.241'
9972518;'2020-09-16 19:32:08.328'
29157;'2017-01-20 23:20:28.679'
29181;'2017-01-20 23:34:12.179'
9972519;'2020-09-16 19:32:25.781'
639929;'2019-09-06 02:27:51.056'
9972522;'2020-09-16 19:46:01.831'
29204;'2017-01-21 09:51:44.148'
29227;'2017-01-21 10:03:27.449'
9972525;'2020-09-16 20:26:40.735'
29250;'2017-01-21 10:44:13.123'
29274;'2017-01-21 11:08:03.908'
29299;'2017-01-21 12:52:09.051'
9972531;'2020-09-16 20:45:55.224'
29323;'2017-01-21 14:14:22.783'
29347;'2017-01-21 15:02:07.778'
29371;'2017-01-21 16:21:24.507'
29395;'2017-01-21 19:00:34.103'
29420;'2017-01-21 20:42:00.083'
29443;'2017-01-21 22:11:10.828'
29468;'2017-01-21 22:17:17.415'
29492;'2017-01-22 03:09:33.474'
29517;'2017-01-22 03:54:38.676'
9972535;'2020-09-16 20:52:10.962'
29541;'2017-01-22 12:10:46.949'
29565;'2017-01-22 17:03:05.234'
9972537;'2020-09-16 21:00:33.662'
29589;'2017-01-22 17:10:13.617'
9972538;'2020-09-16 21:02:00.230'
29613;'2017-01-22 17:29:13.438'
9972541;'2020-09-16 21:12:42.948'
29636;'2017-01-22 17:39:08.371'
9972542;'2020-09-16 21:14:55.551'
9972543;'2020-09-16 21:17:04.427'
29659;'2017-01-22 18:57:10.122'
9972545;'2020-09-16 21:25:31.630'
29682;'2017-01-22 19:02:59.607'
9972547;'2020-09-16 21:33:24.722'
9972548;'2020-09-16 21:33:43.859'
29707;'2017-01-22 19:03:02.081'
29731;'2017-01-22 19:17:30.272'
29756;'2017-01-22 19:28:30.912'
9972555;'2020-09-16 21:50:52.101'
9972556;'2020-09-16 21:56:17.538'
29778;'2017-01-22 19:32:29.451'
29803;'2017-01-22 19:37:36.013'
9972559;'2020-09-16 22:01:03.229'
9972560;'2020-09-16 22:03:46.478'
9972561;'2020-09-16 22:04:06.563'
9972562;'2020-09-16 22:05:55.600'
29851;'2017-01-22 22:28:10.880'
9972563;'2020-09-16 22:09:41.081'
9972565;'2020-09-16 22:13:23.748'
29875;'2017-01-22 22:56:47.634'
9972567;'2020-09-16 22:18:57.524'
29900;'2017-01-23 01:11:56.001'
9972569;'2020-09-16 22:19:19.615'
9972571;'2020-09-16 22:21:42.816'
9972572;'2020-09-16 22:23:08.404'
29945;'2017-01-23 10:40:18.058'
9972574;'2020-09-16 22:42:15.037'
29969;'2017-01-23 10:56:40.188'
9972576;'2020-09-16 23:01:02.322'
29993;'2017-01-23 12:09:51.041'
30018;'2017-01-23 12:20:54.948'
30043;'2017-01-23 12:53:29.703'
9972578;'2020-09-16 23:05:40.310'
30067;'2017-01-23 13:30:44.453'
9972579;'2020-09-16 23:07:55.381'
9972580;'2020-09-16 23:18:10.239'
30093;'2017-01-23 13:38:39.134'
30118;'2017-01-23 16:08:15.541'
9972582;'2020-09-16 23:22:10.977'
30144;'2017-01-23 16:54:58.930'
30168;'2017-01-23 17:33:03.186'
30191;'2017-01-23 17:35:30.685'
30215;'2017-01-23 17:43:05.397'
30239;'2017-01-23 18:12:14.139'
30264;'2017-01-23 18:32:46.562'
30288;'2017-01-23 18:49:02.570'
30311;'2017-01-23 19:40:38.095'
9972590;'2020-09-16 23:45:13.140'
30336;'2017-01-23 20:43:50.990'
30361;'2017-01-23 21:05:02.679'
9972592;'2020-09-16 23:55:49.813'
30385;'2017-01-23 21:45:24.274'
30408;'2017-01-23 22:31:05.591'
9972594;'2020-09-16 23:58:42.390'
30433;'2017-01-23 22:31:30.707'
30459;'2017-01-23 23:12:25.791'
9972596;'2020-09-17 00:03:52.819'
9972598;'2020-09-17 00:15:52.657'
30482;'2017-01-24 04:07:12.590'
30507;'2017-01-24 09:35:21.089'
9972601;'2020-09-17 00:28:25.810'
9972602;'2020-09-17 00:40:54.090'
30532;'2017-01-24 09:56:32.127'
9972605;'2020-09-17 00:46:39.749'
30553;'2017-01-24 11:01:53.910'
9972607;'2020-09-17 00:54:38.412'
30578;'2017-01-24 11:14:36.103'
30602;'2017-01-24 11:16:27.122'
30626;'2017-01-24 11:20:57.356'
9972608;'2020-09-17 00:55:08.474'
30651;'2017-01-24 11:32:42.900'
30676;'2017-01-24 11:34:14.706'
9972610;'2020-09-17 01:19:07.965'
9972611;'2020-09-17 02:05:47.175'
30700;'2017-01-24 11:34:20.971'
30725;'2017-01-24 11:34:49.394'
