user_key,SUM Service price,Count of bookings,Year,Count of business key
637988,0,1,2020,1
637997,0,1,2020,1
638112,0,1,2019,1
638130,0,2,2019,1
638202,0,2,2019,1
638796,0,1,2019,1
638967,0,1,2020,1
639120,0,3,2020,2
639138,0,1,2019,1
639776,46,3,2020,3
639803,0,2,2020,1
639911,35,2,2020,2
640001,54,4,2020,2
640027,0,1,2020,1
640225,0,1,2019,1
640512,0,1,2019,1
640575,0,1,2019,1
640710,16,1,2020,1
640809,0,1,2019,1
641025,0,1,2020,1
641087,0,1,2019,1
641132,30,2,2020,2
641330,0,1,2019,1
641509,0,2,2019,1
64175,0,1,2019,1
641785,0,3,2020,1
641794,17,1,2019,1
642100,0,1,2019,1
642171,0,1,2019,1
642253,0,2,2020,1
642505,0,1,2019,1
642595,0,1,2019,1
642783,17,1,2019,1
642792,15,1,2019,1
642837,21,1,2019,1
643053,13,1,2019,1
643062,0,1,2020,1
643080,0,1,2020,1
643224,0,2,2020,2
643341,0,3,2020,2
643458,0,1,2020,1
643539,15,1,2019,1
643593,0,2,2019,1
643602,0,1,2019,1
643826,0,1,2019,1
644175,0,6,2020,2
644264,18,1,2020,1
644344,15,1,2019,1
644452,0,1,2019,1
644542,0,1,2020,1
644695,20,1,2020,1
644758,0,1,2020,1
644830,0,1,2019,1
644938,0,2,2020,1
645009,0,1,2020,1
645422,0,1,2019,1
645868,0,2,2020,2
646165,15,1,2019,1
646977,9,2,2020,2
647013,15,1,2019,1
647049,5,3,2019,1
647076,18,1,2019,1
647139,20,2,2020,2
64726,15,1,2017,1
647409,0,1,2020,1
647427,0,1,2019,1
647598,0,2,2020,2
647822,15,1,2019,1
648163,35,1,2019,1
648261,0,2,2020,2
648287,15,1,2019,1
648359,0,1,2019,1
648368,0,3,2020,1
648512,0,1,2020,1
648881,0,1,2019,1
648917,80,1,2019,1
648989,0,1,2019,1
649088,0,1,2019,1
649250,0,1,2019,1
649446,0,1,2019,1
649741,0,1,2019,1
649861,25,1,2019,1
649901,0,1,2020,1
649973,0,1,2020,1
650077,0,2,2020,1
650525,0,1,2020,1
650629,0,3,2020,3
650653,24,1,2020,1
650732,20,1,2020,1
650756,0,1,2020,1
650804,55,2,2020,2
650828,0,2,2020,1
651099,0,2,2020,1
651441,160,3,2019,1
651521,30,2,2019,1
651764,0,1,2020,1
652400,12,1,2020,1
652543,0,2,2020,1
652741,0,1,2020,1
652750,9,1,2020,1
652876,0,1,2019,1
653244,0,1,2020,1
654097,0,1,2020,1
654438,29,2,2020,2
654581,0,1,2019,1
654590,0,2,2020,2
655281,12,1,2019,1
655532,0,1,2019,1
655594,22,3,2019,1
655639,0,1,2019,1
655881,0,2,2020,1
656230,0,1,2020,1
656239,0,1,2020,1
656612,0,1,2020,1
656726,17,1,2020,1
656762,0,3,2020,2
656789,15,1,2019,1
656842,0,2,2019,1
656949,27.5,1,2020,1
657241,0,2,2020,2
657313,20,1,2020,1
657771,60,2,2020,2
65783,8,2,2019,2
657833,20,5,2020,4
657914,22,1,2019,1
658220,10,1,2019,1
658237,19.95,1,2019,1
658279,0,1,2019,1
658306,13,2,2020,2
658441,24,4,2020,2
658603,19.95,1,2019,1
658621,25,1,2020,1
658648,8,1,2019,1
658827,0,1,2020,1
658908,22,1,2020,1
658970,16,1,2019,1
659096,25,1,2019,1
659572,0,1,2020,1
659607,0,3,2019,3
659643,0,1,2019,1
659688,0,1,2020,1
659832,0,1,2020,1
659850,0,3,2020,2
659938,26,1,2020,1
659965,13,1,2019,1
660388,13,1,2019,1
660549,15,1,2019,1
660576,15,1,2020,1
660764,0,3,2020,1
660908,10,2,2020,2
660980,20,1,2019,1
661024,0,1,2020,1
661141,20,1,2019,1
66160,22,1,2019,1
662233,18,1,2020,1
662544,0,1,2020,1
662552,0,2,2020,1
662996,22,1,2019,1
663069,0,2,2020,1
663922,0,2,2020,1
664030,0,1,2019,1
664737,0,1,2019,1
665076,25,1,2019,1
665193,0,1,2019,1
665517,0,1,2020,1
665625,27,2,2020,2
665722,0,1,2020,1
665803,0,1,2020,1
665821,18,1,2020,1
665956,20,1,2020,1
666010,20,1,2020,1
666136,20,1,2019,1
666154,19.95,1,2019,1
666279,40,1,2020,1
666378,0,2,2019,1
666387,20,1,2019,1
66639,15,1,2019,1
666432,0,1,2020,1
666459,15,1,2019,1
666485,20,2,2020,1
666898,0,5,2020,2
667276,26,1,2020,1
668262,0,3,2020,2
668541,0,1,2019,1
668622,0,1,2019,1
668747,30,3,2020,1
668854,0,1,2019,1
668908,0,1,2019,1
668944,0,2,2020,2
669034,0,1,2020,1
669043,0,4,2020,3
669115,0,2,2020,2
669205,0,1,2019,1
669332,0,4,2020,4
669341,0,1,2020,1
669368,0,1,2020,1
669584,20,1,2020,1
669593,0,2,2020,2
669656,0,1,2020,1
669764,0,3,2020,3
669818,0,1,2020,1
669863,0,1,2020,1
670007,0,1,2020,1
670546,0,2,2020,2
670717,0,2,2020,2
670932,0,1,2019,1
670977,75,4,2020,3
67134,15,1,2018,1
671767,0,1,2020,1
671848,26,1,2019,1
672072,0,2,2020,2
672144,0,1,2020,1
672270,14,1,2020,1
672486,21,1,2020,1
6729,12,1,2019,1
673034,0,1,2019,1
673232,0,3,2020,2
673250,0,1,2019,1
673583,0,1,2020,1
673681,0,1,2019,1
673888,0,1,2020,1
673915,0,1,2019,1
674023,80,2,2020,2
674229,0,1,2019,1
674526,0,1,2019,1
674571,0,1,2020,1
674957,0,2,2020,2
675110,0,2,2020,2
675119,0,1,2020,1
6752,14,1,2017,1
675262,0,2,2020,2
675423,0,1,2020,1
675459,0,4,2020,2
675531,54,3,2020,2
675630,0,2,2020,1
675701,0,1,2020,1
675924,0,2,2019,2
675969,19,1,2020,1
676075,0,2,2020,2
67620,15,1,2018,1
676219,0,1,2019,1
676264,0,1,2019,1
676390,0,1,2020,1
676543,22.5,1,2020,1
677206,0,1,2020,1
677242,0,1,2019,1
677539,17,2,2020,1
678524,0,1,2020,1
679001,0,1,2020,1
679404,0,1,2020,1
679493,0,2,2020,2
679538,50,1,2020,1
679591,0,1,2019,1
680179,15,1,2019,1
680385,0,3,2020,1
680628,0,1,2020,1
68100,0,1,2017,1
681267,0,1,2020,1
681330,0,3,2020,2
681456,0,1,2020,1
681618,38,2,2019,1
681708,0,1,2019,1
682443,10,1,2020,1
682569,0,1,2020,1
682596,69,2,2020,1
682785,10,1,2020,1
683045,0,1,2020,1
683171,22,2,2019,1
683368,35,1,2019,1
683763,0,1,2020,1
683781,25,2,2020,2
683898,49,2,2020,2
68395,24,2,2018,1
684006,10,1,2020,1
684015,25,1,2019,1
684033,12,1,2020,1
684131,20,2,2019,1
684194,0,1,2020,1
684245,0,1,2020,1
684585,15,1,2020,1
684693,10,1,2019,1
684828,0,2,2020,1
685044,7,1,2019,1
685088,0,2,2020,2
685258,0,1,2019,1
685301,0,2,2020,2
686399,0,1,2019,1
686596,0,1,2019,1
687050,0,8,2020,3
687212,0,1,2020,1
687401,0,2,2019,1
687599,0,1,2020,1
687806,15,1,2020,1
687851,0,1,2020,1
688004,0,1,2020,1
688535,0,1,2020,1
688759,0,1,2020,1
688840,0,1,2020,1
688858,0,1,2020,1
689098,0,1,2020,1
689223,0,1,2020,1
689340,17,1,2020,1
689502,0,1,2020,1
689564,49,1,2020,1
689726,0,1,2020,1
689744,0,3,2020,2
689762,0,1,2020,1
689789,0,1,2019,1
689879,0,1,2020,1
690041,0,1,2020,1
690255,19,1,2019,1
690666,16,2,2020,1
690702,20,1,2020,1
690747,37,4,2020,3
690756,21,2,2020,1
69106,0,1,2020,1
691121,0,1,2020,1
691452,0,2,2020,2
691470,0,1,2019,1
691686,17,1,2019,1
691722,0,1,2020,1
691785,10,1,2020,1
691839,18,1,2020,1
691884,0,1,2020,1
692207,0,1,2019,1
69241,15,1,2018,1
692547,0,1,2019,1
692619,13,1,2020,1
692815,41,3,2020,2
692914,0,1,2020,1
694208,0,2,2019,1
694298,17,1,2020,1
69437,12,1,2019,1
694379,0,1,2019,1
694388,0,1,2020,1
695337,0,1,2020,1
695454,0,3,2020,1
695598,28,1,2020,1
695652,16,1,2020,1
69570,27,2,2019,2
695893,0,1,2020,1
696226,12,1,2020,1
696352,0,1,2020,1
696532,35,1,2019,1
696640,0,1,2019,1
696658,40,1,2019,1
69682,15,2,2018,2
697034,35,2,2020,2
697187,0,1,2020,1
697249,0,1,2019,1
697580,0,1,2020,1
697814,0,2,2020,2
698048,0,1,2020,1
698084,20,1,2020,1
698138,0,1,2020,1
698451,0,2,2020,2
698532,17,1,2019,1
698586,30,1,2020,1
698901,15,2,2020,1
699017,0,1,2020,1
699026,0,1,2020,1
699386,15,1,2019,1
699422,18,3,2020,1
699440,0,1,2020,1
699881,40,1,2020,1
700025,0,1,2020,1
700295,0,2,2020,2
700385,15,1,2019,1
700475,0,2,2019,1
700601,0,1,2020,1
700814,0,1,2020,1
701017,0,1,2020,1
701338,0,1,2019,1
701761,0,1,2020,1
702705,23,1,2020,1
702713,18,1,2020,1
702801,0,1,2020,1
702912,13,1,2020,1
702920,30,1,2019,1
703183,0,1,2019,1
70349,42,3,2019,2
703527,0,1,2020,1
703574,150,1,2019,1
704101,50,10,2020,3
704300,0,1,2020,1
704308,16,1,2020,1
704427,15,1,2019,1
704459,0,1,2019,1
705073,15,1,2019,1
705097,14,1,2020,1
705328,0,1,2020,1
705336,0,1,2019,1
705368,16,1,2020,1
705543,0,1,2020,1
706094,49,2,2020,2
706158,0,1,2019,1
706222,0,1,2019,1
706254,32,2,2020,1
70638,13,1,2017,1
706678,0,4,2020,2
706853,15,1,2019,1
706949,0,1,2019,1
707101,10,1,2020,1
707381,0,1,2020,1
707461,0,1,2020,1
707509,0,2,2020,1
708116,0,1,2020,1
708211,0,2,2019,1
708315,0,1,2020,1
708603,0,1,2020,1
708643,15,1,2019,1
70910,0,1,2020,1
709490,0,1,2019,1
709760,0,1,2020,1
710270,0,1,2020,1
710597,0,1,2020,1
710684,35,1,2019,1
710780,0,2,2020,2
710980,0,1,2020,1
7110,15,2,2018,1
711298,0,1,2020,1
71150,0,1,2020,1
711514,0,1,2019,1
711658,0,1,2020,1
711698,27,1,2020,1
712087,25,1,2019,1
712191,15,2,2020,1
712431,0,1,2020,1
712527,0,1,2020,1
71258,15,4,2019,4
712599,0,1,2020,1
712655,0,1,2020,1
713110,0,1,2020,1
71320,0,5,2020,3
713518,0,1,2020,1
713685,0,1,2020,1
713786,0,1,2020,1
713898,0,1,2020,1
713953,20,1,2020,1
714560,40,1,2020,1
714592,0,1,2020,1
714640,0,1,2020,1
714894,0,1,2020,1
715022,0,1,2019,1
71515,17,1,2018,1
715198,0,1,2020,1
715310,15,1,2019,1
715422,0,1,2020,1
715478,17,1,2020,1
715662,0,1,2020,1
715782,14,1,2019,1
715862,18,1,2019,1
715958,0,1,2020,1
715998,17,2,2020,1
716357,20,1,2020,1
716436,0,1,2020,1
716524,0,1,2020,1
716596,22,1,2019,1
716612,0,1,2019,1
717068,0,6,2020,3
717753,0,1,2020,1
717985,0,1,2020,1
718121,16,2,2020,1
718519,0,2,2020,1
718591,0,1,2020,1
718677,0,1,2020,1
718949,0,1,2020,1
719268,0,1,2020,1
719300,0,1,2020,1
71931,20,1,2019,1
719567,0,1,2020,1
719855,0,1,2020,1
720422,0,1,2020,1
720502,0,2,2020,2
720518,0,1,2020,1
720781,0,2,2020,2
721707,0,1,2020,1
721770,0,1,2020,1
721881,0,1,2020,1
721969,0,2,2020,1
722080,0,1,2020,1
722143,0,1,2020,1
722431,13,1,2020,1
722575,0,1,2020,1
722687,0,1,2020,1
722775,0,2,2020,2
722783,0,1,2020,1
722935,0,2,2020,1
722974,0,1,2020,1
72310,15,2,2020,2
723318,16,2,2020,2
723507,0,1,2020,1
723867,10,1,2020,1
723939,0,1,2020,1
724170,0,1,2020,1
724202,20,1,2020,1
72439,17,4,2019,3
72461,37,3,2020,3
724769,0,1,2020,1
724793,0,1,2020,1
724825,15,1,2020,1
724968,0,1,2020,1
725016,0,1,2020,1
725048,0,1,2020,1
725096,0,2,2020,1
725120,0,1,2020,1
725270,0,2,2020,2
725278,0,1,2020,1
725829,0,3,2020,1
725877,0,1,2020,1
726197,26,1,2019,1
726205,8,1,2020,1
726317,20,1,2020,1
726979,0,1,2020,1
727695,0,1,2020,1
727836,0,1,2020,1
728291,8,1,2020,1
7283,0,1,2020,1
72883,0,2,2017,1
728947,0,4,2020,2
72906,0,7,2018,1
729067,0,2,2020,2
729227,0,1,2020,1
729537,0,1,2020,1
729617,0,1,2020,1
729737,0,1,2020,1
730152,0,1,2020,1
730480,0,1,2020,1
730830,36,1,2020,1
731974,0,1,2020,1
732475,15,1,2020,1
732643,0,1,2020,1
733114,0,1,2020,1
733178,0,1,2020,1
733202,15,1,2020,1
733409,200,1,2020,1
733807,0,1,2020,1
734166,0,1,2020,1
735254,0,1,2020,1
735285,0,1,2020,1
735740,30,1,2020,1
736116,0,1,2020,1
736332,40,2,2020,2
736388,0,1,2020,1
736755,0,1,2020,1
736763,17,1,2020,1
737642,60,2,2020,2
737794,25,1,2020,1
737826,0,1,2020,1
738353,0,1,2020,1
738849,17,1,2020,1
739927,15,2,2020,1
740670,0,1,2020,1
740678,0,1,2020,1
74080,9,3,2017,2
741038,0,2,2020,2
741190,24,1,2020,1
741731,15,1,2019,1
741739,0,1,2020,1
741867,0,2,2020,2
74193,12,1,2018,1
742082,0,1,2020,1
742090,15,1,2020,1
742162,0,1,2020,1
742202,17,1,2020,1
742362,20,1,2020,1
742386,20,1,2020,1
742490,21,1,2020,1
742658,15,2,2020,2
74306,15,1,2018,1
743385,25,2,2020,1
743441,0,1,2020,1
744353,0,2,2020,2
744520,0,1,2020,1
744720,0,1,2020,1
744744,15,1,2020,1
744952,0,1,2020,1
745120,20,1,2019,1
745176,0,1,2020,1
745431,21,1,2020,1
7455,28,3,2018,3
745703,0,1,2020,1
745727,0,1,2020,1
745807,0,3,2020,1
746047,0,1,2020,1
746055,12,1,2020,1
746095,0,1,2020,1
746119,20,1,2020,1
746279,0,2,2020,1
74646,8,1,2017,1
746470,32,4,2020,1
746518,0,2,2020,2
747053,0,1,2020,1
747387,12,1,2020,1
747704,15,1,2020,1
747840,0,1,2020,1
748167,0,2,2020,1
748406,15,2,2020,2
748574,0,2,2020,1
749030,0,2,2020,1
749305,0,1,2020,1
749521,0,1,2020,1
749648,0,1,2020,1
750247,12,1,2020,1
750279,80,1,2020,1
750479,12,1,2020,1
750599,8,1,2020,1
750878,0,2,2020,1
751579,0,1,2020,1
751642,17,1,2020,1
751850,0,1,2020,1
752090,0,1,2020,1
752154,0,1,2020,1
752714,40,1,2020,1
752760,0,1,2020,1
752808,0,1,2020,1
752952,0,1,2020,1
752976,0,1,2020,1
753080,0,1,2020,1
753160,35,1,2018,1
753327,35,1,2020,1
753415,0,1,2020,1
75345,12,1,2018,1
753638,20,1,2020,1
753726,0,1,2020,1
753988,0,2,2020,1
754452,50,1,2020,1
754841,20,1,2020,1
754913,0,2,2020,1
755073,0,1,2020,1
755081,32,4,2020,1
755382,0,1,2020,1
755410,17,3,2020,1
755789,0,1,2020,1
756085,0,1,2020,1
756243,0,1,2020,1
756897,0,1,2020,1
7571,0,1,2020,1
757217,0,1,2020,1
757684,0,1,2020,1
758035,0,1,2020,1
758323,0,1,2020,1
758618,19,2,2020,1
758930,25,1,2020,1
759129,0,2,2020,2
75915,15,1,2018,1
759193,0,1,2020,1
759249,0,1,2020,1
759929,0,1,2020,1
76002,17,1,2018,1
760105,0,1,2020,1
760334,0,1,2020,1
760382,0,2,2020,2
760974,0,2,2020,2
760982,0,1,2020,1
761158,0,1,2020,1
761182,0,2,2020,2
761934,0,1,2020,1
762070,0,2,2020,1
762166,0,1,2020,1
762221,0,1,2020,1
762516,0,4,2020,1
763468,0,1,2020,1
763870,10,2,2020,1
764206,30,3,2020,3
7644,0,1,2019,1
764621,45,3,2019,1
764821,0,1,2020,1
764993,0,2,2020,1
765017,17,1,2020,1
765631,31,2,2020,2
76633,0,14,2020,7
766797,15,1,2020,1
766877,0,1,2020,1
766973,0,2,2020,1
767029,0,1,2020,1
768096,17,1,2020,1
768160,16,1,2020,1
768400,0,1,2020,1
768408,0,1,2020,1
768432,0,1,2020,1
768582,0,1,2020,1
768614,0,1,2020,1
768973,0,1,2020,1
768981,0,1,2020,1
769268,0,1,2020,1
769404,0,1,2020,1
769436,0,1,2020,1
769476,0,1,2020,1
769787,0,1,2020,1
770274,20,1,2020,1
770386,0,2,2020,1
770506,0,1,2020,1
770546,0,2,2020,2
770602,0,1,2020,1
770674,0,1,2020,1
77099,12,1,2019,1
771106,82,2,2020,2
771194,35,1,2020,1
77122,15,2,2017,1
771401,0,1,2020,1
771559,0,1,2020,1
771623,0,4,2020,3
771647,0,1,2020,1
772039,0,1,2020,1
772343,0,1,2020,1
772423,0,2,2020,2
772647,0,3,2020,1
772775,0,1,2019,1
772807,0,2,2020,2
772879,0,2,2020,2
772910,22,1,2020,1
772990,22,1,2020,1
773038,0,1,2020,1
773302,30,1,2020,1
773334,0,3,2020,1
774181,0,2,2020,2
774445,0,2,2020,1
774701,0,1,2020,1
775476,45,1,2020,1
775572,0,1,2020,1
775852,0,2,2020,2
775923,0,1,2020,1
775955,0,1,2020,1
775995,0,1,2020,1
776051,0,1,2020,1
776139,0,1,2020,1
776259,0,1,2020,1
776387,0,1,2020,1
776730,0,2,2020,1
776754,0,1,2020,1
776866,0,1,2020,1
776962,0,1,2020,1
777042,0,1,2020,1
777066,0,1,2019,1
777473,0,1,2020,1
777912,0,1,2020,1
777992,0,1,2020,1
778351,0,2,2020,1
778375,0,1,2020,1
778758,0,1,2020,1
778894,0,1,2020,1
778902,0,2,2020,2
779038,0,1,2020,1
779314,0,1,2020,1
779385,0,1,2020,1
779616,0,1,2020,1
779736,40,2,2020,1
779832,0,1,2020,1
779880,90,2,2020,1
779958,0,20,2020,3
780046,0,2,2020,1
780158,0,1,2020,1
780190,0,1,2020,1
780678,0,2,2020,1
780838,13,1,2020,1
78104,0,1,2020,1
781070,0,5,2020,1
781118,0,1,2020,1
781222,0,1,2020,1
781286,0,9,2020,1
781366,0,1,2020,1
781502,0,1,2020,1
781715,0,1,2020,1
781731,0,1,2020,1
781755,0,1,2020,1
782162,0,3,2020,1
782210,0,3,2020,1
782274,0,1,2020,1
782351,40,1,2020,1
782391,0,1,2020,1
782439,0,1,2020,1
782463,0,2,2020,1
782607,0,1,2020,1
782623,0,1,2020,1
782647,0,2,2020,1
782719,0,1,2020,1
782943,0,1,2020,1
782951,0,1,2020,1
783095,0,7,2020,1
783111,0,1,2020,1
783255,0,2,2020,1
783263,0,1,2020,1
783383,0,1,2020,1
783503,0,2,2020,1
783511,0,3,2020,1
783599,0,1,2020,1
783719,0,1,2020,1
783799,0,1,2020,1
784197,0,1,2020,1
784341,0,1,2020,1
784717,0,1,2020,1
784765,0,2,2020,1
784773,0,1,2020,1
784869,0,1,2020,1
785173,0,1,2020,1
785269,30,1,2020,1
785427,0,2,2020,1
785584,0,1,2020,1
785592,28,1,2020,1
785815,0,1,2020,1
785855,0,2,2020,1
785887,0,2,2020,1
786039,0,1,2020,1
786111,0,1,2020,1
786127,0,2,2020,1
786215,0,1,2020,1
786383,0,1,2020,1
786471,0,1,2020,1
786710,0,1,2020,1
786749,0,1,2020,1
786789,0,1,2020,1
786805,0,1,2020,1
787077,0,1,2020,1
787269,0,1,2020,1
787333,0,1,2020,1
787349,0,1,2020,1
787413,0,2,2020,1
787453,0,1,2020,1
787532,0,1,2020,1
787620,0,1,2020,1
78770,0,5,2019,4
787860,0,1,2020,1
788050,180,4,2020,2
78814,0,1,2020,1
788202,0,5,2020,1
788602,0,2,2020,1
788626,0,1,2020,1
788650,0,1,2020,1
788666,0,1,2020,1
788882,0,1,2020,1
788898,0,1,2020,1
788970,0,1,2020,1
788994,15,1,2020,1
789034,0,1,2020,1
789208,0,2,2020,1
789551,0,1,2020,1
789583,0,1,2020,1
789654,0,1,2020,1
789814,0,1,2020,1
789974,0,2,2020,1
790406,0,1,2020,1
790636,22,1,2020,1
790780,0,2,2020,1
790836,0,1,2020,1
790972,0,1,2020,1
791044,0,2,2020,1
791108,0,7,2020,1
791372,0,1,2020,1
791580,0,2,2020,2
791747,0,1,2020,1
791819,0,1,2020,1
792051,0,1,2020,1
792123,0,1,2020,1
792147,0,1,2020,1
792163,18,3,2020,1
792211,0,1,2020,1
792339,0,4,2020,1
792347,0,1,2020,1
792427,0,2,2020,1
792507,0,2,2020,1
792576,14,1,2020,1
792688,0,1,2020,1
792704,0,1,2020,1
792712,0,1,2020,1
793016,0,2,2020,1
793333,0,1,2020,1
793573,0,2,2020,1
793597,0,1,2020,1
793724,0,1,2020,1
793748,0,1,2020,1
793780,0,1,2020,1
793884,0,2,2020,1
79397,15,1,2017,1
794092,0,1,2020,1
794387,0,2,2020,1
794483,0,2,2020,1
794579,0,1,2020,1
794675,0,1,2020,1
794795,0,1,2020,1
794843,21,1,2020,1
79488,0,3,2018,2
794963,0,1,2020,1
795347,0,1,2020,1
795362,0,1,2020,1
795434,0,1,2020,1
795538,0,1,2020,1
795562,0,1,2020,1
796722,0,1,2020,1
796762,0,1,2020,1
797168,0,1,2020,1
797272,15,2,2020,2
797584,0,1,2020,1
797952,0,2,2020,1
798008,0,1,2020,1
798040,0,3,2020,2
798216,0,1,2020,1
798264,86.5,2,2019,1
798376,0,1,2020,1
798447,0,2,2020,1
798533,0,1,2020,1
798581,18,1,2020,1
798589,0,1,2020,1
798661,0,1,2020,1
798781,0,2,2020,1
798861,0,1,2020,1
799133,0,1,2020,1
799245,10,2,2020,1
799277,0,1,2020,1
799349,17,1,2020,1
799405,0,1,2020,1
799829,0,1,2020,1
800069,0,2,2020,1
800468,0,1,2020,1
80049,15,1,2017,1
800572,0,2,2020,1
800851,0,1,2020,1
801347,0,2,2020,1
801882,0,1,2020,1
801914,0,1,2020,1
802209,45,1,2020,1
802401,0,2,2020,1
802489,0,1,2020,1
802561,0,1,2020,1
802569,0,1,2020,1
802649,0,1,2020,1
802845,0,1,2020,1
802980,17,1,2020,1
803124,0,1,2020,1
803324,0,1,2020,1
803340,38,2,2020,1
803707,0,1,2020,1
804058,0,1,2020,1
804274,0,1,2020,1
804578,25,1,2020,1
804930,0,1,2020,1
804938,14,1,2020,1
804978,0,1,2020,1
805081,0,1,2020,1
805497,0,1,2020,1
805752,0,1,2020,1
805768,0,1,2020,1
805800,18,1,2020,1
805808,0,2,2020,2
805880,0,1,2020,1
805912,18,1,2020,1
806168,25,1,2020,1
806304,0,1,2020,1
806424,0,1,2020,1
80652,15,2,2019,2
806583,0,1,2020,1
806655,0,2,2020,1
806727,0,4,2020,1
807031,0,1,2020,1
807062,0,1,2020,1
807574,0,1,2020,1
807662,0,2,2020,1
807702,0,1,2020,1
807798,0,1,2020,1
807926,0,1,2020,1
807934,0,1,2020,1
808078,0,1,2020,1
808150,0,1,2020,1
8082,12,2,2019,2
808366,0,1,2020,1
80842,15,2,2018,2
808470,0,1,2020,1
808550,0,1,2020,1
808758,0,1,2020,1
808806,0,1,2020,1
809341,0,1,2020,1
809485,0,1,2020,1
809549,0,2,2020,1
809741,0,1,2020,1
809980,0,2,2020,2
810116,0,1,2019,1
810212,0,3,2020,1
810268,0,1,2020,1
810524,0,1,2020,1
810596,0,1,2020,1
810780,0,1,2020,1
810836,0,1,2020,1
810844,0,2,2020,1
811260,0,2,2020,2
811691,0,1,2020,1
811763,0,1,2020,1
811811,0,1,2020,1
812115,0,1,2020,1
81213,0,2,2019,1
812171,0,2,2020,1
812187,0,1,2020,1
812306,0,1,2020,1
812610,0,1,2020,1
813345,0,1,2020,1
813361,0,1,2020,1
813377,0,1,2020,1
813521,0,2,2020,1
813872,0,2,2020,1
813896,0,1,2020,1
813960,0,1,2020,1
814142,0,1,2020,1
814214,0,1,2020,1
814517,0,1,2020,1
814780,0,1,2020,1
814820,0,1,2020,1
814860,0,1,2020,1
814868,0,1,2020,1
814884,0,1,2020,1
815291,0,5,2020,2
815467,0,1,2020,1
815507,0,1,2020,1
815707,0,1,2020,1
8159,0,3,2020,1
816186,0,1,2020,1
816274,0,2,2020,1
816370,0,1,2020,1
816442,0,1,2020,1
816826,0,1,2020,1
817223,0,1,2020,1
81724,0,1,2018,1
817311,0,2,2020,1
817319,0,1,2020,1
817551,0,2,2020,1
817941,0,2,2020,1
817997,0,2,2020,1
818165,0,3,2020,1
818181,0,1,2020,1
818253,20,1,2020,1
818277,0,1,2020,1
818285,0,2,2020,2
818516,0,1,2020,1
818564,0,1,2020,1
818924,0,2,2020,1
819323,0,1,2020,1
819435,0,1,2020,1
819899,0,1,2020,1
820291,0,1,2020,1
820347,0,1,2020,1
820387,0,1,2020,1
820707,0,1,2020,1
820851,0,1,2020,1
821059,0,1,2020,1
821163,0,1,2020,1
821402,41,2,2020,1
82150,0,1,2017,1
821721,0,1,2020,1
821889,0,1,2020,1
821929,0,1,2020,1
821984,0,3,2020,2
822280,0,1,2020,1
822564,0,1,2020,1
822747,0,1,2020,1
822827,0,1,2020,1
823120,0,1,2020,1
823231,0,1,2020,1
823557,0,2,2020,1
823899,0,1,2020,1
824107,0,1,2020,1
82420,13,2,2020,2
824354,0,1,2020,1
824559,0,1,2020,1
824757,0,1,2020,1
82485,15,3,2020,2
825061,0,2,2020,1
825085,0,1,2020,1
825541,25,1,2020,1
825844,0,1,2020,1
826005,0,1,2020,1
826229,0,2,2020,1
826437,30,1,2020,1
82644,15,1,2018,1
826485,0,1,2020,1
826517,0,1,2020,1
826565,21,1,2020,1
826621,0,1,2020,1
827021,0,1,2020,1
827301,0,1,2020,1
827516,0,3,2020,1
827715,0,1,2020,1
827995,0,1,2020,1
828065,18,1,2020,1
828136,0,2,2020,1
828436,0,1,2020,1
82893,18,1,2020,1
829480,0,1,2020,1
829656,0,1,2020,1
829776,0,1,2020,1
82982,14,6,2018,4
829952,0,2,2020,1
83004,14,1,2017,1
830112,0,1,2020,1
830136,0,1,2020,1
830304,0,1,2020,1
830384,40,1,2020,1
830528,0,1,2020,1
830720,17,1,2020,1
830832,0,1,2020,1
831143,23,1,2020,1
831383,18,1,2020,1
831543,0,1,2020,1
831606,0,1,2020,1
832101,0,2,2020,1
832253,0,1,2020,1
832277,20,1,2020,1
832293,0,1,2020,1
832373,18,1,2020,1
832429,0,1,2020,1
832588,15,1,2019,1
832819,0,1,2020,1
833354,0,1,2020,1
833633,0,1,2020,1
833815,0,1,2020,1
834086,0,1,2020,1
83432,12,2,2018,1
834413,0,2,2020,2
834637,0,1,2020,1
834749,0,1,2020,1
834789,20,1,2020,1
834797,0,1,2020,1
835075,0,2,2020,1
835626,0,12,2020,1
835650,16,1,2020,1
835770,0,1,2020,1
835841,40,2,2020,1
836009,0,1,2020,1
836304,0,1,2020,1
836336,0,3,2020,1
836780,20,1,2020,1
836828,0,1,2020,1
837161,0,1,2020,1
837352,0,1,2020,1
837504,0,1,2020,1
837592,0,1,2020,1
838168,0,2,2020,2
838277,0,1,2020,1
838380,0,1,2020,1
838460,15,1,2019,1
838779,0,1,2020,1
838795,0,1,2020,1
838803,0,1,2020,1
838929,0,1,2020,1
838964,0,1,2020,1
838978,0,4,2020,2
839020,0,2,2019,1
839027,0,3,2020,2
839041,0,3,2020,2
83909,0,1,2018,1
839474,0,1,2020,1
839841,0,1,2020,1
839951,0,4,2020,1
840318,0,2,2020,1
840446,0,1,2020,1
840630,0,1,2020,1
840837,0,1,2020,1
841020,0,1,2020,1
84128,0,1,2017,1
841376,0,1,2020,1
841567,0,1,2020,1
841670,0,1,2020,1
842004,18,1,2020,1
842228,0,1,2020,1
842356,0,1,2020,1
842476,0,1,2020,1
